Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments
9,0.295408296,,-6.675,0.179,4.07E-11,0.000862,0.003241792,0.128,96.086,,45396,851,,39
9,0.232608375,1,,,8.99E-05,9.16E-06,0.001601613,0.669,144.748,344960,,33001,21689521,
7,0.315821241,9,-6.105,0.109,0.001191016,0.000108,,0.0648,92.871,268200,148527,1115,19648944,
8,0.122023936,10,-7.357,0.0278,0.00025124,3.74E-06,0.002803221,0.424,86.773,290893,1760031,24406,11727644,39
5,,0,-5.783,,0.040353607,3.62E-05,0.022425768,0.291,82.142,322733,11126387,82713,12447074,395
2,0.771095213,4,-4.806,0.0854,1.57E-07,0.000133,0.062099136,0.313,75.098,272440,165660,2075,259859910,64
1,0.731432701,2,-5.397,0.0491,7.15E-11,0.000103,0.011390625,0.334,86.01,205589,,,,0
3,0.647214625,5,-5.277,0.16,0.000105154,0.000191,,0.601,156.271,209413,810347487,5235886,1493664747,
9,0.147197952,5,-6.472,0.162,0.001404928,,0.004330747,0.756,109.975,214653,568678121,3713557,1443216194,138150
0,0.064964808,0,-9.961,0.0536,0.023887872,0,0.014348907,0.228,143.883,354320,1575428757,11351580,2038872787,618868
5,,2,-7.813,0.0478,,,0.001124864,0.466,113.809,248440,218279630,1559392,1244601242,50926
6,,2,-7.316,0.119,0.313046839,0,0.017173512,0.473,81.308,,918247,6042,988607964,102
4,0.442450728,0,,0.0423,0.363994344,4.43E-06,,0.715,76.961,163373,192579813,1091964,551130364,27153
2,,10,-6.328,0.0554,0.054439939,0,0.002744,0.61,,179600,259389082,1891810,612430173,98940
0,0.096702579,7,-6.948,0.0346,0.054010152,,0.001685159,0.172,64.223,179200,,1847421,567937359,92742
7,,5,-7.705,0.0359,0.005735339,0.000172,0.006859,0.655,112.345,348227,,1524037,444072927,53269
5,,,-5.721,0.0682,1.19E-06,0,0.000907039,0.7,113.035,237547,1632584281,6269442,,180613
9,0.198155287,7,-5.562,0.0789,0.000199177,0,0.000139798,0.964,,242733,266114452,1715168,656261161,41799
3,0.134217728,5,-6.664,0.0503,0.012812904,0,0.000846591,0.512,,,1102839661,5181690,807905112,
9,,4,-6.055,0.141,,0.000234,0.000141421,0.817,100.972,267267,173156020,799194,411236768,27772
4,0.279726264,,-6.582,0.183,,0,0.001124864,0.564,73.898,288333,460641103,1999747,456122577,74284
8,0.393832837,9,-6.338,0.0444,0.021024576,6.73E-06,0.023887872,0.9,,229283,26642126,,99934776,9132
8,0.314432,10,-5.881,0.224,0.021253933,1.18E-05,0.317214568,0.808,119.952,276160,84573716,328288,281038411,13355
6,,7,-4.751,0.0709,,,0.188132517,0.432,76,,435957859,1859932,291804715,61623
8,0.371694959,7,-6.212,0.0435,0.002299968,1.79E-06,0.000290118,,117.513,246027,343329573,,280500270,53822
6,0.252435968,10,-7.031,0.0789,0.001092727,1.09E-05,0.000594823,0.372,,278893,401909529,1644313,448484025,40220
0,0.631628712,4,,0.0729,4.63E-08,,0.001061208,0.56,176.042,228360,,4242889,950772130,129645
1,0.707347971,10,-5.057,0.0623,,0,0.001191016,0.588,,203507,174862660,1145335,533118387,41611
2,0.596947688,7,-4.784,0.0843,1.94E-07,0,,0.574,162.011,229093,131768464,777521,628691643,40958
4,0.887503681,10,-3.198,0.154,1.43E-07,0,0.000622836,0.449,,,148111000,863059,,32357
1,0.724150792,4,,0.0947,1.16E-09,0.000452,0.027270901,,157.876,279737,1533999,90996,5453734,5871
4,0.653972032,2,-3.606,0.0699,2.25E-09,1.54E-06,,0.475,108.016,189387,,2645502,373378109,
5,0.377933067,5,-6.976,0.0566,0.005735339,1.23E-05,0.002744,0.316,113.778,163805,34352258,402701,569454156,
3,0.788889024,,-4.341,0.064,1.99E-05,3.32E-06,0.154854153,,151.99,186827,,1618178,503328600,58477
1,0.809557568,9,-5.314,0.101,1.05E-11,7.96E-05,,0.424,158.031,247320,,90996,3556290,5871
1,0.697864103,9,-4.07,0.0636,4.17E-10,0,3.50E-05,0.408,199.935,212040,96613897,582713,202489647,22607
3,0.898632125,7,-3.673,0.0343,5.62E-08,7.07E-06,0.051064811,,128.04,175238,109497333,1237703,,24431
4,0.362467097,4,-3.758,0.0449,2.24E-05,0,0.003944312,0.464,,169756,19985196,,212910249,2182
9,0.653972032,10,-5.282,0.0325,0.005451776,0,0.006229504,0.483,,194438,144696508,1327437,162685755,57072
4,0.489303872,0,-3.673,0.103,0.000311666,0.153,0.002048383,0.301,126.06,245040,1659258469,8318147,,297000
4,,10,,0.0434,,0.357,0.006229504,0.0348,126.002,,17640675,,286514811,2478
4,0.644972544,8,-3.12,0.0378,0.000317215,0,0.000658503,0.555,,161387,31405552,192652,282543051,2797
4,0.481890304,1,,0.102,0.010077696,0,0.000224756,0.479,124.111,,49458293,571529,378545558,40364
3,0.658503,8,-6.103,0.343,,2.82E-06,,0.498,,210093,493000042,2883214,634681441,
6,0.079507,,-6.794,0.0306,0.485587656,0,0.001685159,,119.104,138024,283056,10409,9899454,449
9,0.408518488,5,-5.171,0.0467,0.033076161,0,0.001225043,0.924,118.978,212360,998832484,7119506,627376146,183317
4,0.145531576,5,-7.881,0.0333,0.038958219,0,0.016974593,,90.087,235800,901283547,8233863,391691481,252516
8,0.086938307,2,-6.062,,0.014526784,0,,,125.232,293053,523253468,3818195,,105044
9,0.093576664,0,,0.0414,5.19E-05,1.49E-06,0.020796875,0.368,99.985,247067,383723688,,348519670,51369
7,0.679151439,0,-4.274,0.0328,0.000337154,7.17E-06,0.000944076,0.936,133.946,,201142645,1699465,66833001,
9,0.658503,,-4.2,0.167,0.019034163,0,0.069934528,0.566,138.003,240747,781002857,5239225,306328301,142644
5,0.389017,10,-7.524,0.106,0.000527514,3.84E-05,0.000288805,0.718,173.839,231013,379388,3138,44106763,162
9,,7,-4.312,0.0847,1.80E-05,0,0.001331,0.369,89.958,235067,188212288,1115018,139363204,32948
9,0.328509,10,-5.905,0.13,4.74E-05,3.81E-06,0.387420489,,104.844,238493,51305314,746126,103058849,14061
6,0.340068392,,-6.456,,,,0.000385828,0.569,176.012,,382592398,1915455,140802659,63429
8,0.363994344,4,-7.501,0.141,0.006229504,0.000132,7.41E-05,0.714,94.001,204600,139072268,,450674027,11674
1,,0,-4.89,0.28,0.000605496,,0.000127264,0.878,88.917,,97277085,670489,1092554478,8175
9,,4,-5.892,0.0873,0.001191016,0.00948,,,110.002,315293,422346142,1432766,292178527,30113
8,0.590589719,1,-3.267,0.24,8.74E-06,7.65E-05,0.000846591,0.792,170.011,229027,127120546,697249,200908698,5319
7,,1,-5.082,0.154,5.19E-05,,0.118370771,0.818,170.014,237973,,107830,120987844,716
8,0.683797841,8,-4.205,0.0505,0.009528128,0,,0.729,113.999,239493,452974132,1859321,214313227,48025
8,0.571787,7,,0.0599,,0,0.000599077,0.697,94.011,194200,38138548,497699,200035011,14742
3,0.679151439,5,-4.519,0.361,0.076765625,0,0.024897088,0.757,86.657,,85654604,656936,258239490,18791
6,0.223648543,10,-8.127,0.1,1.90E-05,0.000307,0.006967871,0.498,81.001,195373,112277699,979495,645565304,25506
0,0.013651919,6,-11.314,0.0296,0.627222016,0.000175,0.004741632,0.127,113.451,102813,9058608,133111,192534029,1417
8,0.219256227,5,-5.696,0.0343,0.000385828,6.25E-05,,0.921,96.888,295920,66626344,425095,113341087,
5,0.129554216,,-10.532,,,,,,145.965,259333,218178681,1500876,503421240,40042
4,0.191102976,10,-5.693,0.175,0.000160103,4.07E-05,,0.235,179.063,193147,171025904,1054516,309279551,32536
1,0.278445077,6,-8.617,0.327,0.003944312,,0.007645373,0.588,81.628,322000,56455736,437035,209375196,8240
2,,2,-3.599,0.0412,0.029218112,5.38E-06,0.016387064,0.543,108.024,253347,2849515,41519,,818
6,0.128787625,0,-6.389,0.0933,0.003944312,0,,0.312,,217293,109259730,812719,547942805,
0,0.224755712,0,-7.011,0.134,3.01E-08,,0.015252992,0.241,81.822,272987,142290084,669339,123163707,
7,,1,,0.0578,0.060236288,2.12E-06,0.000636056,0.606,,180320,50381801,,20532848,269210
8,0.746142643,,,0.124,0.002515456,,0.037259704,0.783,,177467,132108378,2951205,130293390,1395130
8,0.736314327,9,-2.179,0.0729,0.000726573,0,0.000543338,0.922,120.044,198053,,6026700,,756179
6,0.667627624,5,-2.15,,1.82E-06,0,0.246491883,0.775,,213880,565262008,6056056,368841466,766457
3,0.751089429,8,-1.573,0.0658,0.000961505,0,,,169.966,,697538531,6845818,319946629,638883
5,,,-3.672,0.102,0.001771561,0,0.099252847,0.769,,205493,477671640,6364962,296165886,2316223
6,0.331373888,10,-5.405,0.0539,0.00015922,0,0.000674526,0.419,144.896,204168,25161087,729689,148812353,23359
6,0.881974079,,-1.338,0.0604,,0.00188,0.001225043,0.644,128.981,206867,459290870,5042542,283695068,
6,0.751089429,,,,0.000106496,1.35E-06,0.000306182,0.702,97.097,210573,261953361,4491524,,1332709
8,0.631628712,10,-3.74,,0.000115501,0,0.002000376,,112.999,194600,138040342,3077113,,294590
4,0.189119224,5,-7.788,,0.184220009,0,,,100.023,250173,437707104,5446669,1212602895,391614
6,0.437245479,10,-5.667,0.398,0.002571353,0,,0.77,140.055,245387,94198880,1974766,445864390,86862
7,0.622835864,3,-6.414,0.221,0.000107172,0,0.000741218,0.65,150.621,166080,,2209,159729243,120
7,,9,-3.245,0.177,0.000313047,0,0.006331625,0.581,,,273583,17370,2628606,1352
5,0.406869021,1,-4.099,0.0378,7.68E-05,,0.000440711,0.422,149.908,204747,61060332,,505193034,49900
8,0.569722789,0,,0.0661,8.52E-07,,0.027270901,0.648,159.943,100291,,369,102391139,15
8,0.199176704,,-7.098,0.221,0.000370146,,0.001191016,,,188600,50118552,481501,263439914,
6,0.707347971,2,-6.457,0.24,0.000172809,0,0.002406104,,170.13,225920,34999581,422328,241505372,16984
9,0.830584,1,-5.908,0.0913,0.004173281,0,0.000307547,0.773,110.005,162347,53636,672,243500147,56
4,0.627222016,10,-7.089,0.0431,0.009129329,0.0159,,0.771,131.95,167320,34431603,287029,137844762,10736
1,0.445943744,10,-5.042,,2.46E-09,,0.000970299,0.543,,223840,152555217,1208883,718418845,
8,0.381078125,9,-4.991,0.0369,1.23E-06,8.23E-05,1.33E-05,0.741,,237667,17704545,121142,47040017,4845
4,0.783777448,10,-3.474,0.0744,1.51E-11,,0.047832147,0.6,132.059,212347,22112114,131003,289709186,4799
2,0.506261573,6,,,3.16E-10,0,,0.293,132.918,238173,196582813,994862,285376658,34350
1,0.631628712,,-5.659,0.0391,2.34E-10,0.000247,,0.597,163.118,207467,27383182,,182420751,3149
1,,3,-4.088,0.0276,3.91E-10,0,,0.522,164.007,219320,,901536,151061978,31115
4,0.753571,,-3.004,,9.67E-05,0,0.040353607,0.693,144.072,252040,272556735,,419193272,58754
2,0.672221376,,-3.756,0.0292,8.10E-10,0.000166,0.002515456,0.385,,258920,69557395,,218072638,31707
1,0.756058031,3,-5.749,,6.52E-13,0,0.000778688,,,249067,104909097,510474,204404663,18775
3,0.887503681,7,-3.089,0.0625,3.95E-10,0.021,,0.818,76.998,186600,452037,2627,,157
2,,8,-5.821,0.0938,2.24E-05,0,,0.417,154.992,273500,46284905,3731000,72316637,
9,0.374805361,10,-5.447,0.164,,0,6.55E-05,0.443,124.007,175329,14483104,1624984,23929948,80267
2,0.351895816,8,-6.395,0.173,0.096702579,2.37E-06,,0.403,,196508,3467970,173360,19357013,0
8,0.198155287,,-7.471,0.0371,0.004741632,,0.000567664,,114.487,166021,318724,20017,18671602,461
6,0.108531333,9,,0.208,0.00046189,,,0.384,78.896,,1841017,128272,16780201,0
1,,0,-5.569,0.276,0.078953589,0,0.003869893,0.625,85.114,233688,2726569,,16769712,0
7,0.331373888,8,-4.434,0.122,0.001092727,0,0.022665187,0.553,115.067,186186,1683589,112803,15837380,0
6,0.397065375,1,-6.352,0.0473,6.75E-06,7.80E-05,0.009663597,0.366,109.999,226190,1910843,305506,14595178,8862
7,0.237176659,4,-8.399,0.0808,0.214921799,0,0.000513922,0.549,94.001,,,,14311505,11652
8,0.017576,4,,0.0558,0.306182024,2.47E-06,0.002197,0.305,,162296,5186,279,14278506,8
2,0.535387328,8,-5.439,0.0537,,,0.009800344,,159.878,229640,44715349,175414,483067294,
3,0.827936019,0,-4.282,0.0475,9.73E-05,0,0.001404928,0.684,116.044,221947,450948690,2588370,,
2,0.719323136,10,-2.381,0.0331,1.25E-07,0,0.043986977,0.462,146.04,,12091060,242823,68665249,5154
3,0.199176704,5,-5.362,0.0314,0.016387064,,0.001860867,0.136,140.039,219493,496526407,2658849,562200018,66703
5,,0,-5.406,,4.49E-09,0.0303,0.001481544,0.404,131,188960,,659266,528339713,23252
0,,7,-6.435,0.0599,0.012649337,0,0.000915499,,162,254725,,97208,,4200
2,0.686128968,9,,0.0509,2.74E-09,0,0.002985984,0.424,144.982,211493,90399613,365052,159929795,14182
1,,3,-4.158,0.0576,4.73E-07,0,0.002571353,,162.085,125189,,7800,11112678,328
1,0.515849608,2,-5.063,0.111,4.74E-06,0,0.000636056,,178.137,225688,,11811,50888024,545
1,,9,-4.179,0.0295,2.65E-05,8.89E-06,0.000806954,0.394,159.958,237000,119986367,637754,181753253,22710
9,0.311665752,9,-3.711,0.141,0.099897344,0,0.001225043,0.576,109.969,171273,32877136,681879,,34416
6,0.517781627,10,-5.14,,2.70E-05,0,0.000545339,0.325,124.961,230400,327821511,2605412,93736880,47030
7,0.209584584,3,-6.948,0.307,0.153990656,0.00038,,0.478,189.909,328421,19100745,721111,13593263,
8,0.559476224,,-6.491,0.0851,0.114084125,0,0.032157432,0.49,172.006,178605,328961706,1889462,82482566,64502
9,0.279726264,5,-6.26,0.0685,0.000835897,5.01E-06,,0.335,98.012,,360629232,2133854,59419079,92772
8,0.658503,9,-5.217,0.177,0.001860867,,0.000331374,0.884,109.974,,356807355,1882464,91934401,26831
7,,0,-6.95,0.135,1.52E-06,,0.039304,0.392,130.487,179658,326410138,1494607,,41665
8,0.627222016,,-4.233,0.065,0.000952764,,,,106.026,187006,,,,66038
9,0.194104539,0,-7.231,0.209,0.013144256,4.23E-06,,0.427,105.028,174002,785743606,6359664,61800215,165643
7,0.175616,,-6.175,0.079,0.098611128,0,0.001295029,0.684,86.993,199310,45525565,,15562191,58963
4,0.296740963,0,-11.817,,0.009129329,0.000257,0.000472729,0.83,112.776,,338084498,,,
3,0.586376253,1,-6.138,0.0266,0.000729,,0.000982108,0.853,104.988,245867,63747357,290261,93904349,7668
4,0.420189749,,-5.67,0.0475,1.44E-06,0.106,0.030959144,0.649,164.959,309053,24138715,387018,260167135,12782
2,0.273359449,9,-5.11,0.0336,2.19E-10,0.713,0.001030301,0.77,,,199635338,1085455,390990921,
4,0.726572699,,,0.0296,1.08E-05,0.000137,0.000926859,0.79,104.061,,112676932,587638,,17794
2,0.013997521,4,-14.779,0.03,,0.774,0.001030301,0.359,,204773,35456,1372,109438121,31
4,,10,-2.42,0.0326,1.35E-05,0.592,0.001560896,0.968,120.522,189227,,948889,237568883,34448
2,0.141420761,9,,0.0299,7.68E-08,0,0.049430863,0.679,106.035,183440,78112760,433764,294970855,10703
2,0.313046839,4,-4.297,0.0333,0.006967871,0.00175,0.000702595,0.0888,121.99,,153657,,90282338,190
0,0.465484375,10,-3.364,0.054,8.12E-08,0.283,0.000308916,0.588,199.866,235547,,,171071918,16127
1,0.234885113,,-5.423,0.0289,0.039651821,0.181,0.001030301,0.201,92.002,,,229320,57956136,9111
0,0.640503928,10,-3.363,0.255,0.000357911,0,0.009393931,0.478,159.841,338853,267091078,1586364,436628778,53909
6,0.324242703,9,-6.162,0.0709,4.17E-06,0,0.017779581,0.467,150.053,249533,240022805,1198929,403614767,49295
2,0.483736625,,-3.472,,,0,0.000833238,0.357,170.02,318360,682168,7080,179153513,151
6,0.415160936,0,-4.99,,6.50E-05,0,0.217081801,0.47,135.021,299747,122337126,927702,204833456,22317
7,0.707347971,10,-2.983,0.257,2.65E-05,0,0.002803221,0.587,98.579,,5509108,,92950325,
0,0.296740963,1,-5.683,0.246,,0,0.063044792,0.51,76.627,,90093048,480806,54466236,13731
8,0.275894451,9,-7.701,0.262,0.000143056,0,0.223648543,,102.058,302573,317853504,1424490,123691858,31597
4,0.311665752,2,-5.743,,1.09E-06,0,0.055306341,0.659,160.074,282413,622546,3262,30026078,141
6,0.452984832,6,-3.985,,0.011697083,,,0.735,162.02,261507,22409684,202369,9586082,6681
8,0.092345408,1,-9.796,0.0348,,0.00294,0.000363994,0.74,,253920,1046412529,4602896,1404555748,109028
4,0.418508992,0,-8.905,0.358,5.66E-05,,0.000105824,0.663,134.114,191947,135894788,844310,495176429,24788
3,0.527514112,,,,3.86E-05,1.33E-05,,,151.008,290280,102483523,665926,350399696,20808
3,0.452984832,2,-9.997,,0.001771561,0.0626,0.001906624,0.429,81.909,260573,44258987,,277216751,10079
8,,2,-9.414,,9.30E-05,0.00107,4.86E-05,0.518,140.309,242667,39452876,,139266734,
2,0.186169411,7,-8.308,0.16,1.86E-06,1.55E-06,0.000812166,0.73,77.335,289587,25240507,152999,119416945,3865
2,0.039304,0,-12.779,0.0537,2.86E-09,,0.009663597,,145.992,,39277886,211883,108649585,7368
8,0.143055667,9,-8.884,,0.000216,0.0629,0.013824,0.855,147.86,247293,32937245,171284,,
7,0.491169069,,-5.299,0.3,0.000344472,0.000933,0.000138992,0.891,141.969,178760,22650974,119164,24343091,2988
2,0.381078125,2,-8.854,0.0338,,0.000192,,0.646,124.151,299040,2237472,22919,49174959,1394
9,,0,-7.301,0.0343,0.456533,0,0.000291434,0.928,132.936,191107,,,113764399,4046
4,,7,-5.967,0.0262,,1.46E-06,0.014172488,0.579,116.484,257080,,19878,78362635,275
9,0.084604519,,-6.895,0.0339,0.478211768,0,0.001225043,0.803,124.758,188373,67489755,281533,90271319,5819
4,0.307546875,0,-5.941,0.0305,0.025672375,0,0.005268024,0.747,125.122,250920,3204308,21760,,207
7,,1,-5.534,0.0739,,0,0.030080231,0.938,,245120,525893,2917,,37
8,0.841232384,4,-2.758,0.0532,0.160989184,7.91E-06,,0.961,130.082,197333,,,80346765,4290
7,0.553387661,10,-7.52,0.0805,0.128787625,,7.04E-05,0.887,125.327,265360,44612886,,31446799,2897
8,0.162771336,0,-5.172,,0.498677257,0,,0.866,129.814,208333,23904218,75863,39505359,1607
6,0.024389,7,-16.365,0.0647,0.322828856,,,0.121,124.941,139440,51095989,704139,194093902,12905
9,0.217081801,,-6.311,0.103,0.004330747,0.787,0.001331,0.548,139.996,75429,,13938,,
7,0.032768,4,-15.49,0.0848,0.011239424,0.89,0.000384241,0.103,121.032,115392,8841833,139585,97270923,
6,0.517781627,,-9.084,0.0915,0.192100033,6.49E-05,0.001601613,0.204,161.489,,2517575,45729,,548
9,,0,-9.236,0.332,,9.76E-05,0.001295029,0.476,,,,16114,36012136,358
7,0.257259456,10,-11.056,0.0461,2.10E-11,0.00456,0.011239424,0.747,139.012,76722,369965,6755,9694089,0
0,,1,,0.0509,0.031855013,0.0725,0.000638277,0.0586,99.93,,9967685,197202,,4199
3,0.044361864,,-14.581,0.152,,0.405,0.002744,0.188,,,27575,1008,9224407,15
6,0.130323843,1,-11.035,0.0442,2.03E-05,,0.001442897,0.15,119.977,142056,11938643,179203,70723052,2320
8,0.122763473,7,-7.94,0.162,0.006229504,0,0.004913,0.513,171.983,,,,35165905,552
7,0.841232384,0,,0.134,0.009261,1.45E-06,0.036926037,0.951,,229510,1552515378,4363949,590226732,168227
7,0.633839779,10,-4.942,0.0482,0.000559476,0,0.046268279,0.652,95.046,,1592141249,4717571,541381598,
0,,1,-7.818,0.0377,0.263374721,,0.008,0.285,,237467,764832,5730,,472
3,0.483736625,9,-7.768,0.161,0.004173281,0,0.002000376,0.785,106.002,217547,24706327,557111,89466323,17598
8,0.458314011,0,-4.048,0.0562,,0,0.001092727,0.785,91.945,169560,140617957,,,24180
7,0.529475129,1,,0.0511,0.000712122,,0.006128487,0.964,100.848,215493,65327830,,98950782,8396
4,0.651714363,1,-3.947,0.041,1.28E-05,0,0.000567664,0.598,102.027,278627,212965211,515265,141267289,
7,0.681472,0,-7.567,0.11,1.11E-05,0,,0.814,124.007,,14230595,,88457727,
3,0.535387328,5,-4.172,0.0429,5.00E-06,0,0.001367631,0.512,97.98,222213,99879151,281973,138524404,6062
8,0.801765089,10,-3.017,0.121,0.018191447,0,0.000240642,0.602,97.99,232373,,1928999,186724705,43155
2,0.456533,8,,0.0559,,0,0.005359375,0.306,167.905,190800,5060762,113731,19997157,
2,,0,-5.953,0.0362,3.16E-08,0.000132,0.048228544,0.289,134.925,235787,1698147,22326,612072,2543
3,0.633839779,0,-5.016,0.0436,0.019902511,9.75E-06,0.043986977,0.345,130.145,247000,42251,1091,318903,
5,0.080062991,9,-8.241,0.0388,0.006229504,0.000105,0.008489664,0.664,117.985,,134828,10921,1046151,1256
2,,,-5.893,0.0429,0.000458314,0,0.081182737,0.594,144.037,237027,,677,199671,43
5,0.335702375,,-5.655,,7.30E-05,5.86E-06,0.001685159,0.144,112.011,,801309,,155024,920
6,,5,-7.836,0.0282,0.000879218,4.95E-06,0.001367631,0.751,126.937,237093,110506,300,330077,
3,0.347428927,,-6.941,0.0916,3.11E-06,,0.001191016,0.369,98,154706,,1027,96775,77
8,0.226981,7,,0.0279,0.044738875,0,0.000445944,0.864,100.027,212227,158663613,,,14407
4,0.129554216,0,-11.697,0.034,0.073034632,0,0.002924207,0.265,85.188,208067,,4654,96521906,
2,0.130323843,,-13.898,0.0392,7.41E-06,1.07E-06,0.040707584,0.423,150.305,269760,109381638,298527,99352244,9620
6,0.089915392,9,-12.501,0.0288,0.013481272,0.00191,,0.682,77.899,,95545235,199164,74539275,5266
1,0.265847707,9,,0.0533,0.022188041,0,0.000512,,181.519,178240,,140704,73835644,16692
4,0.097972181,9,-11.208,0.0294,0.000314432,0,,0.26,144.51,248560,1517992,6957,81792007,163
4,0.136590875,0,-10.034,,,6.79E-06,0.009393931,0.739,164.732,245787,99429098,238131,60505420,5929
5,,9,-13.417,,0.000756058,9.55E-05,0.001331,0.886,133.55,207187,4093573,,43248606,407
3,0.097336,,-10.655,0.0305,0.030371328,0,0.006229504,0.137,,247840,190860392,567263,,13513
3,0.242970624,,-12.906,0.102,0.003869893,0,,0.45,161.009,211587,44526658,123181,45374225,4293
8,0.618470208,4,-6.215,0.038,0.009800344,,0.000377933,0.867,128.373,,500079650,4164364,684499742,81570
5,0.801765089,1,-5.906,0.0998,0.000102503,0,0.000156591,,144.774,168840,31890832,278433,364696497,5711
6,0.649461896,,-6.053,0.0635,5.32E-08,3.10E-05,0.030371328,0.785,,201400,67522108,394845,139898583,13129
1,,0,-11.036,0.0984,6.91E-07,0.000206,0.002985984,0.317,90.654,228560,32054074,,191138464,7848
6,,2,-6.051,0.058,0.005929741,1.84E-05,0.030080231,0.547,120.276,236640,53860676,334622,71633455,17155
2,0.758550528,,-5.618,0.0594,1.51E-05,0.0553,,0.833,131.339,190867,146390,1682,66096547,101
1,,6,,0.031,0.016387064,1.40E-05,0.00015834,0.566,176.431,232640,78425730,,53994510,16359
3,0.658503,7,-6.381,,0.068417929,0,0.370146232,0.747,121.682,227600,961645,15561,66248044,802
6,0.627222016,,,0.0537,2.36E-05,8.46E-05,,0.902,128.518,241107,500079650,4164366,12706942,81570
1,0.653972032,3,,0.0368,,0.0357,0.021024576,0.704,147.211,198707,,2340,,87
3,0.768575296,3,-4.358,0.0387,2.62E-11,0.0259,0.002000376,0.683,118.004,305907,237758460,1411671,435853722,56122
