Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
8,0.111980168,3,-5.085,0.0487,0.114840436,1.74E-05,0.000432081,0.969,120.9378193,222830.746,3779220,648506.3618,99290089,921,album,FALSE,FALSE,Vencedor,A Mis Enemigos Video Oficial   Valentín Elizalde  HD,alan pineda,Terrace Martin,Marshmello
6,0.128787625,3,-6.166,0.09546161,0.212776173,0.000156,0.001124864,0.52584177,120.9378193,183827,56829450,223115,70225593,28103.21208,album,TRUE,TRUE,Vencedor,Valentín Elizalde - Vencedor (Chyron),ValentinElizaldeVEVO,,The Weeknd
8,0.109902239,3,-6.599,0.0322,0.044738875,0.00116,0.000236029,0.957,120.9378193,231160,138610948,468537,62733326,10550,album,TRUE,,Volveré a Amar,,ValentinElizaldeVEVO,Yeti Beats,deadmau5
3,0.189119224,5,-7.561370454,0.0383,0.191102976,1.50E-05,0.034328125,0.969,104.669,167533,208736,1635,81049675,40,album,TRUE,TRUE,Lo Más Escuchado De,Valentín Elizalde - Ebrio De Amor (En Vivo),,,Sufjan Stevens
6,0.187149248,0,-4.721,0.0468,0.090518849,0.000174,0.000603351,0.962,165.39,177440,42961722,648506.3618,53901033,3283,album,TRUE,TRUE,Volveré a Amar,,ValentinElizaldeVEVO,,deadmau5
8,0.155720872,10,-4.997,0.0445,0.052313624,1.51E-05,0.033745417,0.923,116.034,170440,45648270,176343,129042647.7,4006,album,TRUE,TRUE,Lobo Domesticado,,ValentinElizaldeVEVO,Mike Dean,Bruno Mars
5,0.335839161,5,-7.561370454,0.0482,0.220348864,0,0.000768575,0.838,174.059,215373,111358468,443756,57950286,9555,album,TRUE,TRUE,Soy Así,Valentín Elizalde - Soy Así (Chyron),ValentinElizaldeVEVO,Yeti Beats,Sufjan Stevens
6,0.467288576,5.231603515,-3.868,0.06,0.082881856,5.62E-06,0.073034632,0.925,103.567,239120,87910955.94,29731,37551157,613,,TRUE,TRUE,,Valentín Elizalde - El Pavido Navido (En Vivo),ValentinElizaldeVEVO,"Noah ""40"" Shebib",Travis Scott
3,0.032157432,9,-11.106,0.0317,0.629422793,1.88E-06,0.001331,0.684,80.242,287840,1227512,7294,19610237,71,album,FALSE,TRUE,Singing Icon - Asha Bhosle,"Chura Liya Hai Tumne Jo Dil Ko | 4K Video | Yaadon Ki Baaraat | Zeenat A |Mohammed Rafi, Asha Bhosle",Asha Bhosle,Louis Bell,Alicia Keys
4,0.374805361,2,-7.53,0.0696,0.075686967,8.56E-05,0.000202262,0.808,120.9378193,389387,22402373,648506.3618,14253673,3592,album,FALSE,,Suron Ki Mallika - Asha Bhosle,"Kitaben Bahut Si Full Video Song | Baazigar | Shahrukh Khan, Shilpa Shetty |",Venus Movies,Juicy J,J. Cole
2,0.114791256,5.231603515,-10.32,0.0558,0.304821217,6.24E-06,0.013481272,0.783,134.353,426507,244602,2453,129042647.7,1,compilation,,TRUE,King of Melody - R. D. Burman - Love is in the Air,Janu Meri Jaan (Shaan / Soundtrack Version),Mohammed Rafi - Topic,Juicy J,
3,0.029791,5.231603515,-13.287,0.0371,0.114840436,0,0.039651821,0.587,97.244,222830.746,6395833,54141,10250858,1051,single,TRUE,,,Abhi Na Jaao Chhod Kar | Dev Anand | Sadhana | Mohd Rafi | Asha Bhosle | Hum Dono (1961),,Yeti Beats,Dua Lipa
2,0.384240583,5.231603515,-4.532,0.0442,0.452984832,3.86E-05,0.000362467,0.621,98.23,373800,2110566,13466,7374405,296,album,TRUE,TRUE,Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack),"Ajnabi Mujhko Itna Bata - HD video | Pyaar To Hona Hi Tha | Kajol | Asha Bhosle, Udit Narayan",Udit Narayan,Finneas O'Connell,Kamasi Washington
7,0.128787625,7,-7.561370454,0.323,0.012008989,0,0.000926859,0.723,148.435,334707,118198528,845136,14608591,21082,album,TRUE,TRUE,Lagaan (Original Motion Picture Soundtrack),A.R. Rahman - Radha Kaise Na Jale Best Video|Lagaan|Aamir Khan|Asha Bhosle|Udit Narayan,,,Phoebe Bridgers
0,0.335839161,0,-5.197,0.0587,0.317214568,5.57E-06,0.027,0.52584177,92.989,415237,4039676,45290,9472473,1281,album,FALSE,FALSE,Memoirically - Mohammed Rafi,O Haseena Zulfon Waali HD 1080p RIZ,bsrizwanreturns,Finneas O'Connell,Bruno Mars
9,0.400315553,5.231603515,-11.51,0.0497,0.006331625,0.054933714,0.003581577,0.82,120.9378193,341812,361717,648506.3618,7279549,103,album,FALSE,FALSE,Dil To Pagal Hai,LE GAYE LE GAYE - ASHA BHOSLE From DIL TO PAGAL HAI,amitava1988,Louis Bell,FKA twigs
2,0.114791256,7,-10.384,0.0417,0.454756609,0.054933714,0.008741816,0.52584177,148.714,222830.746,79689957,290075,8551778,10381,album,TRUE,TRUE,Suron Ki Mallika - Asha Bhosle,"Chehra Kya Dekhte Ho | Kumar Sanu, Asha Bhosle | Salaami 1994 Songs | Ayub Khan",,"Noah ""40"" Shebib",Billie Eilish
4,0.169112377,0,-12.537,0.0764,0.317214568,6.93E-05,0.006967871,0.868,130.657,353693,178272184,648506.3618,129042647.7,13483,album,TRUE,TRUE,,"Lyrical | Zara Sa Jhoom Loon Main | Dilwale Dulhania Le Jayenge | Shah Rukh Khan, Kajol | DDLJ Songs",YRF,,
4,0.104487111,10,-6.783,0.0306,0.136590875,0.054933714,0.004913,0.931,120.9378193,233117,57007538,156733,63650361,3523,album,,FALSE,,Antonio Aguilar - Tristes Recuerdos (Con Mariachi),Juan Lara,Finneas O'Connell,Tame Impala
1,0.128024064,10,-6.05,0.0649,0.559476224,3.80E-06,0.033386248,0.97,189.937,178933,4380864,648506.3618,53367571,327,album,FALSE,FALSE,Grandes Duetos,antonio aguilar-bandido de amores,Daniel Cota,,FKA twigs
1,0.335839161,9,-4.484,0.0637,0.413493625,0,0.001191016,0.864,204.269,195117,46340499,169882,57113985,3024,album,FALSE,TRUE,"Rancherísimo, Vol. 2",El Hijo Desobediente - Antonio Aguilar - A Diez Anos De Su Adios,,Finneas O'Connell,Lana Del Rey
4,0.097336,10,-7.561370454,0.0518,0.114840436,0,0.054010152,0.959,125.011,188395,110698884,304203,56381934,7611,album,FALSE,FALSE,,Antonio Aguilar - Un Puño De Tierra,jalos012,Juicy J,Sufjan Stevens
2,0.012326391,5,-9.832,0.0478,0.474552,1.27E-06,0.033745417,0.771,185.406,172141,66228796,285795,38888768,28103.21208,,FALSE,FALSE,,Antonio Aguilar - Nadie es Eterno en el Mundo.,dhivez1,Terrace Martin,"Tyler, The Creator"
3,0.335839161,5,-7.047,0.09546161,0.060236288,0,0.000262144,0.594,120.9378193,184065,22207958,43581,129042647.7,1776,album,FALSE,FALSE,Antonio Aguilar con Mariachi,Antonio Aguilar - Lamberto Quintero,macross147,Juicy J,
5,0.120553784,8,-7.432,0.0861,0.268336125,0,0.033745417,0.963,96.288,187907,87910955.94,15625,129042647.7,279,album,FALSE,FALSE,"Tambora, Vol. 3",Antonio Aguilar - Que Me Entierren Con La Banda (Visualizer Oficial),Discos Musart,,Marshmello
5,0.022665187,5.231603515,-10.645,0.09546161,0.114840436,0.054933714,0.002352637,0.97,130.073,195666,1188448,6785,17339909,19,album,FALSE,,,Antonio Aguilar - Busca Otro Amor (Audio Oficial),Antonio Aguilar,Mike Dean,Childish Gambino
5,0.177504328,3,-8.131,0.112,0.410172407,0.054933714,0.002248091,0.971,124.445,166522,87910955.94,648506.3618,11773793,43,album,FALSE,,"Tambora, Vol. 3",,,"Noah ""40"" Shebib",Dua Lipa
4,0.102503232,5.231603515,-7.561370454,0.0308,0.360944128,0,0.001,0.894,93.432,177389,42667649,73517,32534864,2082,album,FALSE,FALSE,Corridos,Antonio Aguilar - Gabino Barrera,versacetjboy,Yeti Beats,Alicia Keys
5,0.335839161,5.231603515,-7.229,0.0393,0.092345408,0,0.000693154,0.913,93.327,183373,50261,630,110237376,7,album,FALSE,TRUE,4 Decadas 20 Boleros,Los Cadetes De Linares - No Hay Novedad   (Video Oficial),Los Cadetes De Linares,Juicy J,Anderson .Paak
9,0.335839161,8,-4.907,0.0974,0.024897088,0.0188,2.62E-05,0.706,109.021,198200,3686185,19457,73929538,642,album,FALSE,FALSE,4 Decadas de Exitos,,,Juicy J,Parquet Courts
4,0.252435968,8,-4.777,0.0302,0.096071912,0,0.000973242,0.783,93.915,159060,147924,3039,57158105,17,album,FALSE,FALSE,4 Decadas 20 Boleros,,,Ricky Reed,Swedish House Mafia
8,0.051478848,10,-7.618,0.039,0.405224,1.97E-06,0.000523607,0.888,120.9378193,183893,87910955.94,49026,64381251,1064,album,,FALSE,,,,Juicy J,
3,0.041063625,8,-7.427,0.0399,0.279726264,0,0.000726573,0.818,185.095,169373,376400,3401,37027080,22,album,FALSE,TRUE,Tu Nombre,,Los Cadetes De Linares,Finneas O'Connell,deadmau5
7,0.117649,10,-6.857,0.0338,0.142236648,0,0.001030301,0.959,97.488,159787,3919508,14906,129042647.7,436,album,FALSE,,Pistoleros Famosos,Pistoleros Famosos- Los Cadetes De Linares,Puros Corridos,Mike Dean,Drake
8,0.413493625,8,-6.155,0.039,0.005735339,0.00687,7.25E-05,0.964,111.417,161053,100482,1188,14658092,21,,FALSE,FALSE,4 Decadas de Exitos,Cruzando el Puente/Los Cadetes de Linares,irodriguez2062,Mike Dean,Billie Eilish
0,0.702595369,1,-8.045,0.335,0.018821096,1.46E-05,0.005088448,0.666,85.61,130480,8438660,178461,92371658,2532,album,FALSE,FALSE,Madvillainy,Madvillain - All Caps,Stones Throw,Finneas O'Connell,
3,0.368601813,6,-8.333,0.336,0.046268279,0.054933714,0.506261573,0.881,87.54,131867,1311366,20846,61507232,28103.21208,,TRUE,TRUE,Madvillainy,Meat Grinder,Madvillain - Topic,Finneas O'Connell,Lizzo
2,0.426957777,8,-9.441,0.35,0.035287552,1.52E-05,0.049836032,0.693,120.9378193,115827,3740408,648506.3618,129042647.7,2339,album,FALSE,FALSE,Madvillainy,Madvillain - Fancy Clown,Stones Throw,Finneas O'Connell,Sufjan Stevens
3,0.251239591,9,-6.518,0.309,1.43E-05,0,0.00029408,0.716,96.332,118853,24367,1298,62923689,41,album,FALSE,FALSE,Madvillainy,Madvillain (MF DOOM & Madlib) - Accordion [Music Video] (4K Upscale),MF DOOM REMASTERED,Terrace Martin,Justin Bieber
1,0.660776311,10,-6.432,0.468,0.365525875,0,0.009393931,0.577,201.451,150520,5595942,59077,39094279,3420,album,FALSE,FALSE,Madvillainy,Madvillain - Raid,Stones Throw,Finneas O'Connell,Rihanna
9,0.535387328,2,-6.985,0.09546161,0.006644672,1.82E-06,0.000946966,0.769,92.009,145707,1157756,648506.3618,39707839,28103.21208,album,TRUE,TRUE,Madvillainy,Figaro,Madvillain - Topic,,Fontaines D.C.
2,0.379503424,7,-8.954,0.311,0.114840436,4.59E-06,0.001643032,0.504,89.862,95507,229788,648506.3618,28615544,0,album,,TRUE,Madvillainy,Curls,,,BadBadNotGood
4,0.341532099,6,-7.561370454,0.09546161,0.002685619,0.054933714,0.014172488,0.784,146.941,182680,4595161,109040,34217385,28103.21208,album,FALSE,TRUE,Bandana,,,Juicy J,Moses Sumney
4,0.719323136,9,-7.915,0.09546161,0.042508549,0.054933714,0.909853209,0.52584177,95.97,234040,1547412,12292,18674051,1135,album,,FALSE,Madvillainy,Madvillain - America's Most Blunted,Stones Throw,Juicy J,
1,0.128024064,0,-6.865,0.0636,0.347428927,4.22E-05,0.000756058,0.687,186.379,213159,261100585,891913,152470792,18956,album,TRUE,TRUE,Nieves de Enero,Chalino Sánchez - Nieves de Enero (En Vivo),Discos Musart,Finneas O'Connell,Unknown Mortal Orchestra
5,0.061162984,5,-8.965,0.145,0.114840436,0,0.000729,0.981,82.93,172513,134482901,648506.3618,110585370,28103.21208,album,TRUE,TRUE,Chalino Sánchez con Banda Brava,,Discos Musart,,
8,0.400315553,8,-8.036,0.0368,0.181321496,0.000279,0.033745417,0.943,121.18,179212,67556932,648506.3618,65384983,4317,album,TRUE,TRUE,,Chalino Sánchez - Los Chismes (En Vivo),Discos Musart,Yeti Beats,Kamasi Washington
1,0.335839161,8,-7.493,0.0593,0.510082399,0.00862,0.033745417,0.941,120.9378193,180025,2700768,648506.3618,7388727,28103.21208,album,FALSE,TRUE,Alma Enamorada,Chalino Sánchez - Armando Aguirre,Chalino Sanchez,"Noah ""40"" Shebib",Khruangbin
0,0.043986977,8,-7.411,0.0288,0.024897088,0,0.033745417,0.676,169.229,196998,57282890,222101,55860414,28103.21208,album,TRUE,TRUE,Chalino Sánchez Con Mariachi,Chalino Sánchez - Prenda del Alma (En Vivo),Discos Musart,Yeti Beats,
1,0.112678587,8,-7.877,0.0519,0.085184,0.054933714,0.011697083,0.891,195.009,190938,87910955.94,28730,129042647.7,962,album,FALSE,TRUE,Adiós A Chalino,Chalino Sánchez - Mario Peralta,Chalino Sanchez,Finneas O'Connell,Billie Eilish
1,0.181321496,2,-7.122,0.09546161,0.114840436,7.57E-06,0.001030301,0.74,182.99,175102,1274237,10097,129042647.7,90,,TRUE,,Nieves de Enero,Chalino Sánchez – Florita del Alma (Letra Oficial),,Finneas O'Connell,Phoebe Bridgers
1,0.335839161,8,-8.696,0.0696,0.073034632,2.09E-05,0.003375,0.871,191.092,187199,33742185,114056,18564188,2132,,TRUE,TRUE,,Chalino Sánchez - El Navegante (En Vivo),Discos Musart,Finneas O'Connell,Alicia Keys
7,0.314432,5.231603515,-9.143,0.09546161,0.007880599,0.000942,0.002000376,0.946,84.566,214293,77787200,648506.3618,93090214,3563,album,TRUE,TRUE,Tu Amor Secreto,Grupo Bryndis - Tu Traición,,,The 1975
7,0.469097433,2,-6.036,0.0446,0.038272753,0.00162,0.030959144,0.909,120.9378193,229653,18200155,66678,99210912,1208,,TRUE,,Por El Amor,Grupo Bryndis - Amor Prohibido,,Yeti Beats,deadmau5
4,0.335839161,5,-7.785,0.0608,0.108531333,1.12E-06,0.0008174,0.859,167.718,222830.746,59585757,181301,129042647.7,4289,,TRUE,TRUE,Memorias,"Grupo Bryndis - Quizás Si, Quizás No (Video Oficial)",GrupoBryndisVEVO,Louis Bell,Mitski
7,0.513922401,7,-7.561370454,0.0384,0.114840436,0.000216,0.004913,0.809,120.9378193,183307,27713316,123299,43995285,2352,album,TRUE,TRUE,A Su Salud...,Grupo Bryndis - Te Esperaré,GrupoBryndisVEVO,Terrace Martin,deadmau5
5,0.211708736,5,-8.654,0.0305,0.028094464,0.0031,0.037595375,0.776,79.87,222830.746,129581232,289059,44005908,6481,album,TRUE,TRUE,En El Idioma Del Amor,Grupo Bryndis - Vas A Sufrir (Video Oficial),GrupoBryndisVEVO,Yeti Beats,Alicia Keys
5,0.210644875,7,-9.094,0.09546161,0.032461759,0.000134,0.002515456,0.52584177,120.9378193,258733,256216034,648506.3618,36059918,15616,album,TRUE,,,Grupo Bryndis - La Última Canción (Video Oficial),GrupoBryndisVEVO,Mike Dean,Kendrick Lamar
3,0.268336125,4,-9.415,0.0467,0.001685159,1.20E-05,0.033745417,0.709,167.562,204653,2926081,18317,129042647.7,424,album,FALSE,FALSE,Memorias,,FanChiva17,Yeti Beats,
7,0.291434247,9,-10.869,0.0386,0.033076161,0.0206,0.003307949,0.919,158.517,215720,36895815,648506.3618,23381834,2771,album,TRUE,TRUE,Por El Pasado,,,Juicy J,Angel Olsen
7,0.088121125,10,-11.756,0.0661,0.114840436,0,0.000371695,0.87,160.147,222830.746,5649474,18276,80711242,275,album,TRUE,TRUE,,Los Invasores De Nuevo Leon - A Mi Que Me Quedo,LosInvasoresDeNuVEVO,Yeti Beats,Calvin Harris
9,0.335839161,9,-8.576,0.0288,0.010648,0,0.001601613,0.748,99.966,176200,124732,813,87925022,5,album,TRUE,TRUE,Boleros 20° Aniversario,Respeta Mi Dolor,Los Invasores de Nuevo León - Topic,Ludwig Göransson,
8,0.268336125,2,-7.561370454,0.0305,0.013997521,0.000128,2.67E-05,0.968,105.384,175667,14409861,648506.3618,57654380,1346,album,TRUE,,,Banda MS ft Los Invasores de Nuevo León - Playa Sola (Video Oficial),Los Invasores de Nuevo León Oficial,Juicy J,Moses Sumney
3,0.335839161,5.231603515,-11.314,0.0523,0.092345408,0,0.000909853,0.873,189.662,192440,197251,958,64516805,24,album,TRUE,TRUE,Corridos Volumen 1,Los Invasores de Nuevo León / 30 Aniversario / Laurita Garza ( Video Oficial ),Serca Music Oficial,Juicy J,Julien Baker
9,0.040001688,1,-17.806,0.09546161,0.003581577,1.37E-06,6.30E-05,0.52584177,105.609,222830.746,66762,892,129042647.7,21,album,FALSE,FALSE,Esto Es Lo Nuestro,,Alfonsin D,Mike Dean,The Chainsmokers
9,0.098611128,10,-14.678,0.09546161,0.002628072,0.000163,0.000373248,0.965,112.184,181200,970957,648506.3618,129042647.7,90,album,,TRUE,Esto Es Lo Nuestro,Los Invasores de Nuevo León / 30 Aniversario / Eslabón Por Eslabón ( Video Oficial ),Serca Music Oficial,Juicy J,
7,0.060236288,0,-7.561370454,0.0419,0.013651919,0,0.002803221,0.763,176.517,188093,11256541,36858,27576459,765,album,TRUE,TRUE,De Vida O Muerte,Los Invasores De Nuevo Leon - Total Ya Se Fue,LosInvasoresDeNuVEVO,Ludwig Göransson,Major Lazer
9,0.389017,2,-6.2,0.0693,0.006751269,0,0.000296741,0.958,157.997,185360,8162761,30395,24763868,545,album,,FALSE,Con Tal De Que Me Olvides,INVASORES DE NUEVO LEON YA NO TE AMO,ppcanales,"Noah ""40"" Shebib",Sufjan Stevens
2,0.164566592,7,-11.205,0.09546161,0.000242971,0,0.000167284,0.919,120.9378193,162267,745957,2925,13945758,50,album,,TRUE,Corridos De Pegue,Los Invasores de Nuevo León / 30 Aniversario / Mi Caballo Pobre ( Video Oficial ),Serca Music Oficial,Juicy J,Bon Iver
7,0.371694959,6,-1.461,0.0297,0.279726264,1.57E-06,0.000952764,0.807,104.042,297324,6843270,37167,11592953,28103.21208,album,TRUE,TRUE,Hits of A.R.Rahman Isai Saral,Kaadhal Kaditham Official Video | Full HD | Jodi  | A. R. Rahman | Prashanth | Simran | Vairamuthu,New Music India,Yeti Beats,Moses Sumney
6,0.335839161,10,-7.561370454,0.0902,0.114840436,0.054933714,0.002924207,0.52584177,166.449,299107,8789195,49922,8378241,1376,single,TRUE,TRUE,Marupadiyum (Original Motion Picture Soundtrack),Aasai athigam vachu Song இசைஞானி இசையில் S.ஜானகி பாடிய பாடல் ஆசை அதிகம் வச்சு ...,4K Tamil Songs,Juicy J,Bon Iver
4,0.066923416,8,-9.907,0.09546161,0.114840436,7.52E-06,0.001061208,0.39,113.606,222830.746,87910955.94,1492,129042647.7,79,compilation,TRUE,TRUE,Spb & S Janaki - Tamil Hits Vol-1,Sundari Kannal Oru Sedhi | Andrum Indrum Mellisai Vizha 1999 | Singapore,Varnam TV,Finneas O'Connell,Kendrick Lamar
5,0.065450827,5.231603515,-7.561370454,0.0303,0.743677416,0.11,0.001259712,0.423,126.119,264965,16613,648506.3618,4454275,28103.21208,single,TRUE,TRUE,Kadalora Kavithaigal (Original Motion Picture Soundtrack),"கொடியிலே மல்லியப்பூ | Kodiyile Malliyapoo | P. Jayachandran, S. Janaki Hit Song",Bravo Musik,Yeti Beats,Sufjan Stevens
8,0.138188413,4,-10.995,0.09546161,0.114840436,0.054933714,0.120553784,0.961,131.212,273551,27874128,648506.3618,7307395,3959,single,TRUE,TRUE,Saaheb (Original Motion Picture Soundtrack),Yaar Bina Chain Kahan Re (HD) | Saaheb Song | Anil Kapoor | Amrita Singh | Bappi lahiri Retro Hits,Shemaroo Filmi Gaane,Finneas O'Connell,
6,0.335839161,1,-7.561370454,0.09546161,0.114840436,0.054933714,0.000160989,0.703,117.831,266066,545322,4514,3884790,146,single,TRUE,TRUE,Mouna Ragam (Original Motion Picture Soundtrack),Chinna Chinna Vanna Kuyil HD Video Song | Mouna Ragam HD Video Songs | Mohan | Revathi | Ilaiyaraaja,RJS Cinemas,Terrace Martin,Sufjan Stevens
5,0.238328,5,-10.327,0.0569,0.614125,0.054933714,0.002863288,0.895,79.272,279253,2401564,14309,129042647.7,735,single,FALSE,FALSE,Mella Thirandhadhu Kadhavu (Original Motion Picture Soundtrack),,Tamil Songs Archive,Mike Dean,
5,0.085184,0,-11.325,0.0271,0.050653,3.81E-05,0.000295408,0.52584177,111.003,305133,45658802,207698,8344551,9892,single,TRUE,TRUE,Karna (Original Motion Picture Soundtrack),"Karna - Malare Mounama Video | Arjun, Ranjitha | Vidyasagar",Sony Music South,,Sufjan Stevens
2,0.036264691,5.231603515,-7.561370454,0.09546161,0.438976,0.000105,0.00047638,0.826,155.917,274800,5609149,24478,129042647.7,814,single,TRUE,,Rettai Vaal Kuruvi (Original Motion Picture Soundtrack),ராஜ ராஜ சோழன் நான் | Raja Raja Chozhan Naan  | K. J. Yesudas Evergreen Hit Song,Bravo Musik,Juicy J,Halsey
8,0.321419125,2,-11.289,0.0303,0.002197,0.000268,0.030664297,0.855,110.994,350068,165584,982,6101296,0,album,TRUE,TRUE,Niram (Original Motion Picture Soundtrack),,Vidyasagar - Topic,Juicy J,Nicki Minaj
6,0.009663597,5.231603515,-14.761,0.0329,0.114840436,0.000843,0.032461759,0.778,108.829,244907,87910955.94,3170,5103622,75,single,TRUE,,Moondram Pirai (Original Motion Picture Soundtrack),Kanne Kalaimaane Lyric Video | Moondram Pirai | Ilaiyaraaja | Kannadasan | KJ Yesudas | Kamal Haasan,Ilaiyaraaja Official,,Foals
0,0.470910952,10,-4.871,0.0899,0.007301384,2.55E-05,0.000846591,0.342,84.033,288347,2681742,26939,5179302,1149,,TRUE,TRUE,,Junile Nilamazhayil | Nammal Thammil | Video | Prithviraj | K J Yesudas | Sujatha | M Jayachandran,Manorama Music Songs,Finneas O'Connell,Shawn Mendes
3,0.153130375,4,-7.561370454,0.0649,0.082312875,0,0.033745417,0.353,74.969,301533,110000,1230,129042647.7,68,album,TRUE,TRUE,Gramaphone (Original Motion Picture Soundtrack),Ninakkende Manasile | Gramaphone | K J Yesudas | Sujatha Mohan | Vidyasagar | Gireesh Puthanchery,Satyam Audios,Mike Dean,The Weeknd
5,0.188132517,10,-6.69,0.09546161,0.114840436,3.46E-06,0.000234885,0.704,90.017,306834,83018979,700626,39483590,13690,album,TRUE,TRUE,Jhoom Barabar Jhoom,"Bol Na Halke Halke | Full Song | Jhoom Barabar Jhoom | Abhishek, Preity | Shankar-Ehsaan-Loy, Gulzar",,Terrace Martin,Soccer Mommy
2,0.148035889,0,-8.402,0.0352,0.037259704,0.000144,0.000474552,0.295,81.989,321240,261223231,1986217,55843388,74250,album,TRUE,,Kal Ho Naa Ho (Original Motion Picture Soundtrack),"Kal Ho Naa Ho Full Video - Title Track|Shah Rukh Khan,Saif Ali,Preity|Sonu Nigam|Karan J",,Juicy J,
4,0.250047,4,-7.525,0.09546161,0.025672375,1.26E-05,0.000814781,0.517,107.103,382973,102069057,569119,43972864,18398,album,TRUE,TRUE,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),"Mitwa Full Video - KANK|Shahrukh Khan,Rani Mukherjee|Shafqat Amanat Ali|Shankar Mahadevan",SonyMusicIndiaVEVO,,
2,0.405224,5.231603515,-7.561370454,0.0465,0.173741112,0,0.002985984,0.52584177,92.618,278547,31244627,299126,23926339,5610,single,TRUE,TRUE,,Tere Naina Full Video - My Name is Khan|Shahrukh Khan|Kajol|Shafqat Amanat Ali|SEL,SonyMusicIndiaVEVO,Louis Bell,Robyn
4,0.246491883,2,-9.733,0.0454,0.308915776,0,0.003176523,0.597,92.932,222830.746,6656422,71047,7869998,974,album,,TRUE,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),"Mera Yaar Full Video - Bhaag Milkha Bhaag|Farhan Akhtar, Sonam Kapoor|Javed Bashir",SonyMusicIndiaVEVO,Juicy J,Fontaines D.C.
1,0.400315553,8,-7.274,0.0762,0.381078125,0.00272,0.000281011,0.572,79.545,365707,87910955.94,441102,33634108,8078,single,,TRUE,My Name Is Khan (Original Motion Picture Soundtrack),Sajdaa Full Video - My Name is Khan|Shahrukh Khan|Kajol|Rahat Fateh Ali|Richa Sharma,SonyMusicIndiaVEVO,Juicy J,Billie Eilish
8,0.578009537,7,-6.117,0.0769,2.62E-05,0.054933714,0.035937,0.563,99.989,366853,1567,35,35020295,0,album,FALSE,FALSE,Kal Ho Naa Ho (Original Motion Picture Soundtrack),"Maahi Ve -Shankar Ehsaan Loy, Sadhana Sargam, Sujata Bhattacharya, Udit Narayan, Sonu Nigam (Lyrics)",Sterling,Louis Bell,
