Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,Album,Comments,Title,Channel,Composer,Artist
1,1472,5,2562,4876,5427,3785,5598,1458,11798,13309,3909,3534,7530,0,0,0,3315,658,6107,897,8,3269
4,2487,10,5377,329,3409,0,3616,3539,5568,15029,6229,4340,6965,0,0,1,10459,1596,13389,2989,2,6939
2,1285,10,2357,543,7269,2803,2663,1597,6052,14811,7559,5976,18785,0,0,0,7435,2581,6105,3920,8,3270
0,4048,10,5534,1258,3687,7351,5527,1638,10149,15713,10974,8971,3949,1,0,0,10459,3803,14951,2415,0,7758
0,1329,10,3654,294,5854,1863,1373,1156,16051,14895,19253,18482,4923,0,1,1,4974,300,7704,2056,2,4022
2,2658,7,11938,245,2084,110,4992,1875,11808,9527,19253,3366,4192,0,1,1,3315,662,6110,2055,6,3273
6,3680,1,8779,3350,3297,0,5598,2723,1688,5318,12405,14358,11444,0,1,1,2144,9427,1147,380,5,646
8,5152,2,11735,932,1891,6602,5283,4923,10098,8573,13673,18482,14011,0,1,1,96,5654,2319,5845,8,1210
9,3963,10,6913,3790,7269,4371,415,4476,5309,433,2652,18482,1275,2,0,1,3073,1369,7039,5845,2,3693
9,3697,7,6840,2831,2207,7351,990,4923,3350,13633,8414,8128,4119,0,1,1,4652,3432,7040,2357,8,3693
6,5152,10,9498,1316,2489,3130,5598,4383,10155,10990,19253,7812,4776,0,1,1,3273,4101,15345,2357,2,8042
6,1961,0,3516,755,6250,863,2261,4569,12232,15857,9273,18482,7942,0,1,1,9907,9427,15345,5260,8,8042
4,4380,7,5451,434,1430,816,4137,4923,16051,15857,13109,12158,11965,0,1,1,9167,6067,4584,5260,5,2406
3,2177,4,3075,377,5020,3643,5598,3075,10445,14190,4043,5935,8848,1,1,1,6840,9427,15345,5260,0,8042
5,2271,0,5201,1885,4327,346,3760,3066,16051,6397,3573,3226,5064,0,1,1,3210,405,4589,5260,6,2406
0,5152,0,1370,275,7101,3661,2464,1079,12975,15857,19253,3201,18785,0,1,1,9907,422,4590,1539,7,2407
2,2339,10,4479,2752,5622,4976,1722,4038,12280,10116,5057,4919,5746,0,1,1,3210,1278,4586,5260,0,2406
6,3970,6,3235,1560,4094,4409,2558,3012,2634,13413,5034,3912,18785,0,0,1,9167,752,4588,5845,10,2406
6,5152,10,3623,599,3772,765,5598,1697,10609,10934,2165,1698,2812,0,0,0,10459,51,4585,5156,4,2406
0,2444,2,6175,323,4136,7351,3062,1202,488,14609,8899,7793,4795,0,1,1,9167,2328,15345,5260,0,8042
7,5152,10,3622,1472,1823,7351,2749,4248,12683,11028,7845,6900,4283,0,1,1,9167,9427,4587,5260,4,2406
1,1716,7,2941,4876,5912,0,5598,1567,12512,1511,19253,18482,12381,1,0,0,2122,5,3119,746,7,1600
0,3765,2,7104,691,5491,0,3255,2051,14496,10847,11424,18482,12790,1,0,0,2122,34,3113,5587,0,1601
5,4932,0,7146,2981,7269,0,5399,4345,11374,15857,19253,14152,9149,1,1,0,6886,6620,3116,5845,10,1600
1,3858,10,6032,4876,5498,0,5377,2469,13540,11691,2696,2579,12047,1,1,1,2122,132,3117,782,9,1600
0,5152,9,11938,327,4054,7351,2317,639,351,7731,6205,6866,9952,0,0,0,10459,9427,3118,2002,2,1600
2,4334,0,10102,493,3816,0,3873,2380,12902,11376,7152,6583,6361,1,1,1,7170,2022,3117,782,10,1600
2,3672,2,11938,404,7269,7351,5598,1162,10985,11163,19253,4504,18785,1,1,1,2122,478,3116,782,9,1600
2,5152,7,5903,945,5908,7351,5425,1606,4328,11129,19253,3454,5885,1,0,0,2122,369,8422,569,7,4336
0,1445,9,3155,339,5521,0,3062,4923,36,6151,6767,7364,3143,0,1,1,2379,1354,3114,782,2,1600
2,3415,3,11938,220,7269,0,5598,2530,2932,8276,19253,3027,3284,1,1,1,2122,175,3115,782,8,1600
0,609,2,1114,749,7175,7351,2286,653,747,12491,6779,18482,7538,2,0,1,10459,2195,7842,2538,0,4079
0,5152,10,1812,905,7166,2114,2046,388,5398,9475,10349,11326,5394,0,1,1,4677,4851,3473,4841,9,1792
0,250,10,11938,4876,7062,5175,5598,203,16051,15640,1006,958,18785,0,0,0,1147,1,1591,2639,9,895
0,878,8,1457,955,7199,7351,1121,417,2995,14323,4765,3763,1995,0,0,0,4677,671,4956,3250,0,2590
0,818,1,326,1867,6602,6088,1034,443,10629,15754,19253,1449,2518,1,1,1,3147,9427,13462,3560,0,6956
0,952,2,2164,587,7214,7351,5598,324,16051,5806,2249,18482,821,2,1,1,7003,2,15345,2702,5,8042
0,482,8,841,916,7200,5322,2938,4923,1555,2117,3154,2834,4025,0,1,1,4861,28,15345,3795,3,8042
0,919,0,1130,1141,7224,7080,3526,1098,1978,15342,3243,2738,1947,1,1,0,10459,365,1587,2902,10,892
0,919,4,1760,1326,7224,1891,1406,133,15028,8471,1073,989,1367,1,1,1,9753,3,14398,2617,2,7434
0,614,2,2579,1196,7203,1298,3039,124,981,13666,2167,1546,2829,0,0,0,5354,57,8862,504,0,4581
3,3384,7,8061,4876,4509,0,5598,1399,8526,14212,19253,8771,3576,0,1,1,3122,4669,8872,2896,9,4584
0,4286,0,9913,4876,3803,596,3360,2659,15443,6913,10443,11196,18785,0,1,1,1487,4485,15080,1482,0,7848
7,4110,10,11641,3697,3846,0,5333,3311,12665,15857,19253,15173,18785,0,1,1,3922,7505,15345,2418,4,8042
7,3532,1,8552,4239,7269,0,1460,4179,4351,11271,12953,12876,7598,0,1,1,4832,5496,7267,2418,2,3780
1,3666,3,6097,3267,5566,0,3246,1983,11681,15857,4878,6049,1954,0,1,1,4738,1812,4508,4325,2,2358
0,4259,5,7536,3616,3772,0,4009,2501,1838,15745,7859,9033,2236,0,1,1,4738,2817,7255,4325,0,3776
4,4713,5,11938,2889,3144,0,5328,4101,1829,14873,10190,9782,4690,0,1,1,8971,773,2036,5845,5,1075
8,3906,1,9427,1441,1454,7351,3549,4453,16051,15857,19253,1658,4597,0,0,1,3949,0,7266,5845,8,3780
4,3882,0,5012,881,3282,3104,866,4312,13706,14497,19253,11703,18785,0,1,1,3949,4488,7265,5845,3,3780
5,4878,5,11938,3777,3563,0,5491,2571,11526,12668,7661,8664,1978,0,1,1,4738,2428,1777,2416,3,978
3,5152,10,9002,2900,3695,654,2443,3708,15542,9662,1555,1306,4733,1,0,0,2356,77,5377,680,9,2810
0,524,6,285,916,6849,7218,2443,132,238,325,1108,1075,9844,0,0,0,3577,2,5630,2786,2,2972
0,859,10,11938,493,5794,5520,2093,126,11801,11472,14342,12734,15260,0,0,1,3576,5214,5140,1805,3,2694
0,385,9,222,1137,6220,6963,5598,115,16051,2553,13430,18482,10572,0,1,0,3576,5737,5138,5776,0,2692
0,190,10,11938,804,7269,7060,2093,4923,1453,236,2294,1650,4497,0,1,1,3576,9427,15345,2616,0,8042
0,296,4,116,869,7269,7351,2317,495,14832,15857,1108,1075,6269,0,0,0,3577,2,5630,2786,0,2972
1,30,2,117,2544,6514,6722,2261,811,15106,270,1108,18482,1845,0,0,0,5822,2,5630,2786,3,2972
1,1569,10,1335,4876,7269,7272,2443,4923,1864,15786,8831,5001,6027,0,0,0,3577,1778,5139,5845,0,2693
0,99,4,89,1331,7164,6238,2046,103,2186,425,883,923,18785,0,0,0,5822,0,10114,2786,0,5229
0,122,2,34,886,7269,7327,2523,92,16051,1114,1108,1075,4109,0,0,0,3577,2,5630,2786,10,2972
3,4687,5,8061,1338,3024,7351,5598,4423,15697,9437,10945,10245,17256,0,1,1,10459,9427,13375,3593,4,6937
9,4491,10,11938,4876,2864,0,2507,4474,11211,15857,11685,9792,14567,0,1,1,10459,3951,15345,5845,3,8042
9,2648,6,5612,404,7269,813,726,1841,16051,9567,7980,7183,7327,0,1,1,1273,2799,13378,3593,6,6937
5,3059,1,4001,533,3691,3437,1230,4923,8134,7399,6347,5201,18785,0,0,0,2894,1021,15345,3140,3,8042
9,4014,10,5465,2140,3827,2515,1557,4883,7655,8198,3026,2434,4168,0,1,1,10459,185,13374,3593,6,6937
7,4559,9,6701,1441,1693,7351,3857,4616,5827,11398,8183,6899,5477,0,1,1,1416,9427,13376,3593,8,6937
8,3426,5,11938,1688,2972,0,4305,4801,6929,15857,19253,1966,4883,0,0,0,1416,402,10864,3638,4,5626
4,4582,10,5709,2893,7269,1641,544,2756,6260,10307,2571,2066,2487,0,0,0,2894,9427,10865,1026,3,5627
0,4353,3,3171,1279,2415,0,5113,3909,13491,6374,1722,1282,1533,0,0,0,336,43,13377,5645,10,6937
4,3784,5,11938,587,1408,4515,2078,4616,15648,14851,2864,2564,1892,0,1,1,1416,6,15345,4446,2,8042
6,4660,2,10109,1397,7269,5199,1960,3578,10315,7712,17000,16016,16329,0,1,1,1910,7847,4897,1035,6,2554
4,4941,0,8235,1202,1714,5807,2938,2797,11491,7758,5695,5563,4273,2,1,1,3366,9427,15345,1647,0,8042
7,4541,0,9799,4876,4266,5980,5598,4923,10314,11571,17000,16016,18785,0,1,1,1930,7847,4897,1035,2,2554
5,4513,5,7154,313,348,4897,5598,3949,16051,6734,1092,1034,3405,0,1,1,1910,0,2911,1647,3,1500
6,5152,4,7670,699,732,5227,2341,4923,10309,15857,9935,8088,2468,0,1,1,1910,2132,4898,1035,0,2554
7,5008,10,8090,1253,1209,7351,5598,3937,16051,5574,899,922,891,2,1,1,3474,0,4964,1647,4,2597
4,3515,10,5961,626,130,3670,5598,4747,4064,6154,7967,7031,1130,0,1,1,9255,1184,4896,1646,10,2554
7,4729,4,8805,377,684,4639,3829,4747,10827,4303,3245,2226,811,0,1,1,1930,130,4895,5845,10,2555
7,5152,5,2503,4876,7269,1499,2583,2680,10334,7975,8076,6258,1232,2,1,1,1909,1153,15345,1035,9,8042
9,3740,10,7810,3350,2203,0,1739,1673,5307,11328,15345,13657,11892,0,1,1,5575,5116,14747,5845,9,7646
3,3740,1,7679,4620,1901,0,3801,4923,11022,8875,7093,18482,7373,0,1,1,9410,883,14745,3710,9,7646
9,2397,7,1708,4598,558,3491,2182,4923,5338,4081,10025,10581,10162,0,1,1,9410,9427,14750,3710,8,7646
8,3163,8,7171,3211,689,734,3388,2688,3823,12679,8400,6298,7638,0,0,1,605,1534,14748,5163,10,7646
9,5152,10,6044,4505,4551,0,5598,4569,8060,10460,11146,8112,8416,0,1,1,9410,2258,14749,3710,8,7646
9,3644,6,7223,1900,7269,0,4462,4130,6478,11869,8709,6832,4149,0,1,1,5575,1584,14751,5845,8,7646
9,3000,1,6247,2615,607,0,4428,302,5321,12258,19253,8831,18785,0,1,1,9158,255,14508,4954,8,7500
8,4265,10,10506,2935,3476,0,3426,4695,16051,15857,7843,5643,3294,0,1,1,1750,1344,15345,3710,10,8042
6,4626,1,8209,404,443,0,3980,4769,4949,12109,9136,7897,2288,0,1,1,5575,2206,15345,3710,5,8042
6,2648,8,3680,3547,3220,0,2341,2639,16051,12962,6267,18482,2486,0,1,1,10459,833,14746,5845,10,7646
0,3709,2,8497,567,3687,0,1020,4923,13452,10409,7286,5364,1292,2,1,1,10459,9427,8512,5835,10,4393
1,2061,2,7206,218,3869,560,3340,4923,12133,12290,11567,7688,9678,0,1,1,10434,2219,8510,5835,5,4391
2,2955,0,11938,250,1404,0,1294,1210,895,14970,19253,18482,10254,0,1,1,10448,4910,15345,5835,0,8042
1,2359,7,11938,204,7269,0,4781,4923,12643,12263,3327,2299,6466,0,0,0,10446,64,15288,4208,2,8000
2,3805,10,5982,4876,1799,0,2700,1885,16051,9894,10220,9332,3772,2,1,1,10442,3276,15345,5828,5,8042
1,3617,9,9167,543,2214,189,2974,3727,13843,12002,11181,7015,3976,0,1,1,10444,1931,15287,5834,0,7999
2,5152,7,11938,1688,4741,0,1113,3452,15692,9047,19253,6943,3816,0,1,1,10455,1234,8513,5835,10,4394
1,3672,5,9481,313,7269,493,4330,2283,14412,15857,10325,6771,5211,0,1,1,10434,2140,9065,5835,0,4695
1,3652,10,6678,703,3605,0,2317,2708,13599,13174,10232,7826,4208,2,1,1,10430,2138,8511,5835,0,4392
2,4615,0,8524,1335,7269,7351,4829,3419,11328,15857,19253,18482,946,2,1,1,10426,1209,8509,5835,10,4390
4,3844,10,11938,4876,4358,0,1254,4923,4259,3083,10749,8802,17101,0,0,0,9029,9427,13478,5689,2,6965
4,3305,5,4054,718,6442,0,5065,4126,11409,2316,8445,18482,14921,0,0,0,9916,1863,12716,1827,9,6588
3,2240,0,2850,1004,6569,751,1652,4580,16051,2008,9944,8235,12699,0,0,0,9916,2725,15345,1570,0,8042
4,1951,0,1901,294,5493,7351,2618,2805,7584,3495,19253,943,13085,0,0,0,5820,2,13476,3742,8,6964
7,5152,7,2339,1260,6124,5,2875,4621,9844,2678,19253,6134,11332,0,1,1,9916,2274,15345,3548,4,8042
6,3030,8,11938,827,4246,0,1157,4923,10043,2693,8072,6059,9064,0,0,0,9030,1728,13477,5325,9,6963
2,2990,10,5551,250,4477,1769,1539,2297,302,2637,2197,1463,3947,0,0,0,4168,122,12806,5304,0,6645
0,1989,0,3215,4876,7269,0,4618,1367,1473,3156,3755,1737,2523,0,1,0,5657,44,13475,891,2,6964
1,3584,6,11938,3172,4025,216,2078,4575,2468,2069,6371,18482,4055,0,0,0,4168,2077,9648,5278,0,4995
2,4465,10,4290,1580,762,1576,501,4923,12872,5130,2266,1607,18785,0,0,0,10459,204,12807,5712,10,6646
3,5152,1,8789,4611,7269,0,3980,3035,3008,2770,12418,10017,4900,0,1,1,6140,4897,15345,5845,2,8042
2,3305,6,7032,4876,7269,0,5598,3234,16051,15857,3006,3472,18785,2,1,1,4693,1163,8608,3057,6,4448
6,4334,1,11938,4876,2856,0,4592,3533,2705,6213,3041,3001,1620,0,1,1,10459,9427,3324,1816,0,1717
6,3563,10,8706,4876,3276,0,5598,3398,2224,3248,7943,7187,6505,2,1,1,4728,9427,7324,2440,8,3810
6,2786,5,11938,4376,862,791,5598,3703,1502,5914,11759,8676,18785,0,1,1,2412,4720,7321,3422,10,3811
5,4541,1,10492,3477,5245,0,3207,837,3171,4521,10304,11001,10883,0,1,1,4623,4259,7325,2440,3,3812
8,4622,1,11938,4614,2309,185,2464,3693,4190,9450,3963,5163,1775,2,1,1,10459,1755,7327,2440,10,3814
4,4566,2,7770,4655,4058,0,537,1350,3799,3096,19253,2055,5449,0,1,1,867,154,7323,2442,0,3810
2,4148,9,11938,4547,7269,0,3227,1905,15087,4141,2484,3151,1143,2,1,1,10459,904,7326,2440,10,3813
7,3153,1,9550,3579,7269,7351,4137,4923,2056,7263,9511,9637,9977,0,1,1,360,3664,7322,2440,4,3810
1,4424,0,4302,2308,2567,5551,5495,1761,6266,1134,8453,6923,18785,1,1,1,9975,9427,15345,4883,10,8042
7,3901,3,4022,359,4968,2661,4473,3708,16051,8834,6738,4975,8612,0,1,1,4194,1161,15345,4799,0,8042
1,4653,4,6064,4876,2503,3323,5571,1842,7191,2181,8104,5427,1252,2,1,0,10459,338,14309,1916,0,7392
2,4729,2,11938,959,4917,7351,4077,4878,15354,5323,6077,18482,5332,0,1,1,10459,619,14313,4799,9,7392
0,611,2,2111,458,5193,7351,2016,990,6958,14424,13875,12705,7308,0,1,1,9904,6566,14310,4799,2,7392
2,5152,5,714,333,4614,3077,2789,1133,16051,11543,19253,10894,5696,0,1,1,9897,4645,14314,4799,0,7392
7,868,10,2303,296,6354,7351,2464,924,16051,11838,7884,5911,18785,0,0,0,9904,1553,14315,1337,9,7392
3,5152,6,5576,1542,4707,610,5582,3102,11076,7138,3616,18482,5793,0,0,0,8716,669,5040,2168,3,2642
3,5152,8,2480,214,6493,749,2341,1243,11389,15857,10623,8833,5151,0,1,1,4194,9427,14311,4799,3,7392
2,1300,10,2430,216,5488,1672,3689,1184,618,15857,19253,18482,3860,0,1,1,10459,9427,14312,5845,2,7392
6,3295,1,3356,4673,1117,45,3022,4074,3162,7337,5888,6448,12054,0,1,1,10459,1468,15345,1640,8,8042
9,5152,2,7655,4510,2112,7351,278,4923,16051,2298,3184,2361,2215,0,0,0,1182,454,15095,5612,10,7858
8,3139,10,6226,4675,4951,705,4418,1781,16051,12583,4903,18482,7407,0,1,1,5124,9427,4945,1640,4,2580
8,4736,3,8579,3889,7269,3809,1927,3997,3096,10339,2357,1877,2385,0,0,0,10459,9427,4946,5175,8,2581
6,3440,0,8858,4436,2753,0,4299,4923,2916,10829,1160,1261,4708,0,0,1,5124,71,15345,3204,8,8042
7,3572,1,8054,4876,3112,4699,3682,2347,3885,12106,3074,18482,3893,0,0,0,5124,377,5429,5505,4,2837
9,3976,9,8543,4234,1893,173,318,4923,4084,8185,5334,4576,1929,0,1,1,1182,1181,4948,1640,5,2583
2,5152,1,4477,4876,4039,0,4428,4923,16051,12698,3643,4018,2511,0,1,1,5124,9427,1239,5845,3,690
8,5152,2,11938,4070,3049,7351,4661,3038,2884,14745,3323,3743,18785,0,1,1,5124,9427,4944,1640,8,2580
1,3247,9,4988,3855,3480,1306,2507,3102,2482,5788,5001,18482,1373,0,1,1,5924,510,10707,5845,0,5558
7,4576,2,7280,4129,5438,531,2583,3158,16051,6290,6655,18482,7512,0,1,1,5925,752,10708,2433,10,5558
6,3509,1,5020,4602,4861,7351,2261,4923,16051,6424,6930,5237,3859,0,1,1,5922,190,14111,3551,3,7282
6,5152,10,11938,4791,5097,432,4462,3311,15823,15857,4804,5433,18785,0,1,1,10459,9427,8270,3127,8,4265
2,3563,10,5784,4630,5954,629,5288,1890,1104,6179,4418,4196,1597,0,1,1,5923,9427,10711,2433,5,5559
8,3384,10,11938,4558,3388,0,2875,1983,12255,2864,7556,6717,18785,0,1,1,510,9427,1203,3127,6,671
8,1765,0,3789,3465,7269,904,1594,203,7394,15857,3763,18482,1217,0,1,1,5923,169,10712,5845,8,5560
8,3153,2,2904,4587,7269,7351,2126,338,8092,5848,4018,18482,1279,0,1,1,5923,275,15345,2433,8,8042
7,4233,6,11938,3863,5410,4382,2583,2780,11649,3383,4259,3590,1281,0,1,1,5923,373,10710,2433,4,5558
3,2258,10,5463,3848,3378,4742,2286,666,16051,15857,2999,3325,892,0,1,1,10459,320,10709,2433,10,5558
5,2731,10,6948,1386,4214,7351,688,3997,2715,15857,2148,2013,8340,0,0,0,4542,94,1342,3464,10,757
7,3740,2,7222,3427,5923,763,564,3476,12596,15089,15507,15121,7853,0,1,1,10459,5416,4460,4930,4,2331
9,4040,10,4878,3369,2190,122,2647,3515,6646,14100,19253,13692,18785,0,1,1,6671,4422,7711,5845,4,4026
6,5152,10,11938,274,3910,1612,1163,3260,12589,14931,11145,18482,18785,0,1,1,4167,2878,11817,4179,6,6144
2,4657,10,11891,4876,5007,0,2968,3578,14996,15295,6766,4551,18785,0,1,1,7452,9427,14257,3300,6,7367
2,4064,5,9210,4876,5051,597,3573,3863,16051,14176,19253,1247,18785,2,0,1,103,158,7195,2847,3,3750
6,3697,4,3546,2844,7269,7351,134,3916,14955,13736,10568,8700,1873,0,1,1,6977,2543,10941,5845,10,5673
5,5152,10,11938,2848,4998,0,4392,4536,6121,14477,15739,14212,2118,0,1,1,3143,6256,3507,4930,9,1811
5,2534,9,2552,2678,2754,895,5598,2695,15283,13617,8594,7262,1807,0,1,1,6977,9427,15345,4177,6,8042
1,5123,10,11000,3477,4614,1931,1125,4153,14101,7784,17463,17201,18785,2,1,1,6032,7878,9768,5845,0,5057
5,2150,8,2687,3450,4596,1084,1245,4832,13489,14052,4432,18482,2339,0,1,1,10100,152,14703,4201,0,7621
5,2278,2,4008,955,7042,7351,5598,4923,1535,11466,19253,14590,3345,2,1,1,4766,6548,7306,2516,2,3802
5,2534,0,3098,4876,6152,2552,5598,3282,5496,13408,14084,13034,2023,2,1,1,6079,9427,9888,4008,3,5123
3,1490,2,3053,1871,6630,0,735,4923,996,734,19253,1084,1107,0,1,1,10100,9427,14701,4202,0,7619
8,4215,1,11938,4876,4614,7351,2093,3660,5871,13705,11213,18482,18785,0,1,1,10100,1716,14702,4202,5,7620
7,4120,10,2479,1271,4712,1294,5598,4923,11518,10610,19253,18482,1005,0,1,1,5544,223,8980,5845,8,4645
3,1830,4,11938,685,6798,3822,3096,4923,16051,15344,15290,13848,8486,0,1,1,5448,9427,8676,4180,5,4488
2,1537,7,11938,289,6947,1490,2016,1497,10441,12825,10941,9980,4564,0,1,1,10459,9427,6904,4180,2,3623
8,2658,7,3946,785,3695,0,5598,2404,4317,14484,10606,7755,2975,0,1,1,395,9427,450,4180,3,291
7,2892,10,4390,468,3910,1521,5598,3865,16051,15857,4819,18482,3076,0,1,1,4003,643,15345,122,8,8042
4,3434,9,6066,2319,3580,1081,4418,2751,4519,15201,5018,2971,1909,0,1,1,5896,9427,9608,4767,5,4975
9,4491,10,9892,2782,7269,1125,2647,3973,5847,15857,9268,8020,2144,2,1,1,717,1767,6907,5845,8,3626
8,4159,10,1042,2311,4614,4274,2210,4923,7373,14354,2573,18482,1850,0,0,1,9571,62,1050,3129,4,593
2,1811,7,2705,381,3729,7351,2523,1056,2226,15857,4960,3169,1828,0,1,1,9435,5,15345,5845,8,8042
7,5152,4,7150,3795,3351,0,1403,3389,16051,14911,10223,7526,1413,0,1,1,3044,1460,15345,158,10,8042
0,2680,0,6283,486,4981,0,5128,955,11554,10294,11699,10559,18785,0,1,1,537,2565,781,5845,10,443
1,2466,2,7561,699,7269,7351,5505,990,11986,14921,13289,13190,18785,0,1,1,3046,4574,780,5845,10,443
2,3415,4,7514,821,7269,0,5598,4923,9315,14188,6600,18482,2580,0,1,1,5733,1225,779,5845,3,443
1,2780,3,2945,1820,2789,0,1970,4923,12537,15857,8499,8843,18785,0,1,1,5733,3076,778,245,10,443
0,2860,8,9314,387,4447,0,4786,4923,16051,13311,2246,18482,6428,0,1,1,3687,67,776,2803,5,443
0,4116,10,11938,1617,892,0,3674,601,11132,15301,9117,9670,1965,0,1,1,5733,9427,15345,245,2,8042
2,2454,6,6083,205,5496,0,1837,2006,12047,13769,12892,12503,5909,0,1,1,7274,5166,775,245,9,443
1,1873,10,11938,404,6842,189,2602,2166,320,14719,19253,11186,18785,2,1,1,2805,3232,15345,3194,2,8042
5,3476,10,7946,4876,6292,762,3444,2071,2745,13520,3064,2997,795,2,1,1,2008,564,15345,245,10,8042
5,1887,9,6977,4876,5113,0,1268,4923,8817,15857,6380,6518,2854,0,0,0,1973,1002,406,5410,7,266
6,4148,2,10153,3172,6554,0,4130,4222,8937,3349,4566,4089,18785,0,1,1,9790,0,13562,3875,8,7002
7,712,0,1908,1063,6953,680,5598,4440,6874,15857,2605,1313,4366,0,1,1,2380,0,11938,3875,10,6200
4,5152,0,4850,250,6180,0,5598,3452,11070,2927,2903,1547,3615,0,0,0,9986,21,11528,5845,6,5985
4,1873,2,3054,1267,5624,0,640,4753,13656,995,7587,3428,3873,0,0,0,9986,0,11527,5492,0,5986
7,2130,3,8408,2213,7269,0,4069,1627,542,13316,6345,5406,8365,0,0,1,6097,1342,11748,1238,8,6109
8,3125,7,8458,3848,1887,0,986,1668,14285,13287,2410,1385,10888,0,1,0,6097,86,12483,3758,4,6472
8,2757,10,9019,576,1867,169,5598,1943,1943,15857,7506,6199,18785,0,1,1,6097,906,15345,5845,5,8042
6,5152,10,8279,4876,2389,0,3380,1983,16051,13288,8391,8167,5791,0,1,1,6097,359,4580,4192,8,2402
8,3082,1,4449,4876,7269,0,853,4923,10833,13587,19253,6639,4440,0,1,1,6097,268,11750,4192,6,6110
9,3515,10,6967,3804,310,2678,2894,688,4130,15857,1475,1394,18785,0,0,1,8610,39,11749,5845,5,6108
9,3059,1,11938,4876,2097,657,2443,3789,12738,14948,19253,5406,5783,0,0,0,10459,9427,15345,5845,8,8042
7,3627,9,7706,3140,3133,1478,5598,288,3298,12436,2088,1500,5395,0,0,0,9895,9427,11672,5552,4,6058
8,2282,10,6098,251,2431,262,2819,2230,2176,13593,4697,4726,3769,0,1,1,6097,39,15345,5845,8,8042
5,5152,0,8131,4876,4577,991,4009,1529,1568,14573,9161,8008,3917,0,1,1,6097,391,15345,4192,0,8042
2,4917,4,9403,2623,984,1521,4702,1640,585,12675,2161,1826,16236,0,0,0,10459,64,15345,5845,2,8042
1,4842,2,8642,1386,338,1467,3593,1727,2072,6857,19253,18482,18785,0,1,1,10200,0,15345,3728,0,8042
3,4675,5,8793,3665,2143,1640,5598,3369,13885,7277,18896,18079,18699,0,1,1,4519,9427,11003,3654,3,5717
9,2483,5,7224,3681,3159,7351,3039,4244,6803,7834,18673,17816,18680,0,1,1,8791,8865,11001,5845,10,5717
0,1696,0,3473,1594,4272,0,3719,1225,12582,15076,19150,18397,18765,0,1,1,10459,9357,11011,5845,3,5720
5,5152,2,5556,1331,7269,7351,2093,2530,7406,11018,17291,16435,18622,0,1,1,10459,7967,11007,3654,10,5717
6,5152,2,6149,3254,6080,0,3824,2588,1407,15857,3745,2679,18487,0,0,0,6126,102,11009,5599,0,5717
4,4157,0,11938,1056,6242,318,5598,4051,764,2703,17004,15610,17861,0,1,1,8791,7036,11002,3654,2,5717
2,5152,10,7416,1677,4759,0,2804,3424,16051,4126,17626,16834,18018,0,1,1,7793,8637,11005,3654,0,5717
0,2032,7,6616,576,4757,7351,2487,947,160,4085,19253,16795,17915,0,1,1,6126,8574,11008,3654,0,5717
7,5152,5,5682,685,3533,1604,3292,3698,7200,14988,19253,16392,17499,0,1,1,10459,8027,11006,3654,9,5717
5,5152,10,8212,2157,1379,0,1854,3973,7298,10103,19158,18176,18785,0,1,1,8436,9012,2202,5845,10,1149
9,2791,7,8429,2441,2339,0,465,4880,16051,10552,17682,16633,18117,0,1,1,3433,7720,6813,5382,10,3581
3,2388,5,6985,1441,3921,0,1767,2866,16051,15857,19050,18070,18326,0,1,1,8607,9427,6810,5382,10,3581
9,5152,4,7774,3487,7269,1723,471,4487,5130,12370,16766,14840,17337,0,1,1,4602,7070,15345,5845,10,8042
4,3405,10,7084,3833,7269,0,2093,3158,470,13473,18480,16950,17541,0,1,1,4602,8396,6808,5382,8,3581
8,3995,9,7403,1169,4194,491,4053,4728,16051,9300,11678,18482,12901,0,1,1,3423,4694,2331,736,8,1210
8,3617,10,7991,4126,4200,723,5302,4461,8416,12886,14990,12301,16450,0,1,1,3434,5542,6809,5382,4,3581
6,5152,7,9474,2237,7269,7351,5136,2290,670,15857,18395,16809,16556,0,1,1,3433,8188,14499,5845,8,7491
8,3901,7,7563,1129,3250,80,800,4923,7988,10816,18119,18482,16441,0,1,1,10063,8040,9269,5845,5,4805
6,3197,10,6508,2441,3112,713,1346,1902,16051,13033,18296,16546,17513,0,1,1,5510,7671,6812,5382,4,3581
0,4647,4,11938,2285,823,7351,2046,3136,15318,9214,19253,17922,18462,0,1,1,655,8819,4461,1499,3,2332
1,4790,10,9088,1967,7269,0,2151,3307,16051,6623,16791,15718,17804,0,1,1,4387,7710,4468,1499,9,2332
2,4576,7,9440,2590,1017,0,5598,3220,14279,9282,16136,14763,18055,0,1,1,3394,7695,4466,1499,0,2332
4,5068,10,11149,3609,966,0,1401,2404,16051,15857,16407,15034,18785,0,1,1,3394,7349,4462,1499,9,2332
1,4829,4,11938,2878,549,2108,4151,4923,13977,13077,4480,8317,2202,0,1,1,5272,3692,4464,1498,10,2332
4,4687,2,10787,2205,579,55,5598,2603,6500,5139,19253,17397,17146,0,1,1,655,9427,4463,1499,2,2332
5,3928,5,6584,1727,3533,728,2804,1648,7403,2736,12444,12861,17920,2,0,1,8304,9427,8950,5845,10,4628
3,4939,10,9977,2027,1769,224,5064,4923,13579,4876,19253,16509,17711,0,1,1,10459,8131,4465,1499,2,2332
