Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
6,3586,6,5848,418,4623,0,3581,3040,7763,8515,10817,8852,6508,2822,1,1,1,9121,13763,4594,9,73
6,3553,7,4900,4004,1423,5048,5041,2560,1431,12849,12163,14283,6169,3701,1,1,1,9121,13761,4594,0,95
8,4065,9,5848,986,656,0,688,4880,8650,7836,4970,4513,6899,772,1,1,1,3048,13762,4594,6,3
7,3542,0,6944,2478,3821,0,406,4168,6197,3167,5621,4410,9564,344,0,0,1,7562,2339,3991,4,71
4,1894,7,3872,2903,5249,241,2637,2941,13167,9193,11888,14283,8777,2681,0,1,1,7559,15345,5010,2,59
4,3553,12,5199,4128,4665,0,1118,4354,5957,8653,9633,7804,8770,1298,1,1,1,10195,14897,5845,0,1
1,2899,12,3776,2630,4666,0,2148,4510,4529,6208,4034,3850,13972,407,0,1,1,7560,15345,3990,9,28
3,3714,6,2121,1804,2450,0,3897,3657,8650,11745,3760,3519,3724,7090,1,1,1,2306,14900,5010,0,3
6,3564,9,5848,2303,4429,5048,4526,2917,5872,11024,8509,5893,2737,1025,1,1,1,10384,14901,5010,0,27
1,3918,6,4913,2424,5506,0,4956,3270,7418,12925,13533,11337,3506,7090,1,1,1,10194,14899,5010,10,96
2,4226,11,5684,3611,5844,0,5099,3332,8650,11967,9530,8349,4498,7090,1,1,0,10194,15345,4803,2,95
1,3773,6,6294,2014,4751,0,2462,4621,3193,8551,8722,5394,3096,1024,0,0,0,10195,12073,4626,0,11
4,3553,9,2322,2910,4331,37,3897,3729,2076,7482,1224,1190,2755,14,1,0,0,5469,14898,3478,8,3
6,4531,1,7333,4669,3106,0,3553,4026,2294,7488,3488,6020,1395,1034,1,1,1,10455,3177,1014,10,79
2,4736,2,10660,4600,2941,64,3897,3892,2237,8653,9078,7948,5280,2980,1,1,1,4747,6121,5845,0,96
6,4209,6,9025,4214,1602,0,3939,3555,1723,13711,9290,8503,5104,2512,1,1,1,4746,6120,2060,0,30
1,2471,7,5848,4459,2175,0,3837,1026,4490,8653,7131,7816,13972,7090,1,1,1,7226,11569,3895,2,95
4,4676,1,11011,4198,1319,5048,575,3150,14700,10317,11954,11515,4801,4871,1,1,1,4746,6122,5845,3,82
9,4126,1,11431,3605,1473,2933,3897,3737,8650,4235,15120,2036,1340,67,0,0,0,6556,6575,850,4,96
1,4328,12,8505,4514,717,0,4293,2166,1714,3457,5565,6917,13972,7090,1,1,1,3458,3191,1028,2,63
7,2840,12,4556,4648,1047,0,3897,3236,8650,8016,4203,4826,982,7090,0,1,1,1923,2712,4827,2,91
2,2814,1,5592,4382,1488,0,3043,2578,13622,1261,8128,8710,2832,7090,0,1,1,2186,15345,1019,0,34
0,1144,2,5848,852,6380,5048,2338,404,1835,3920,2248,2264,11660,2,1,1,1,6998,10956,2702,0,17
0,1660,4,860,2189,5889,5618,2706,901,13473,10093,15120,2260,9593,123,1,1,0,442,517,1859,0,13
0,466,7,244,2903,5813,7178,1685,94,254,13312,1518,1459,3078,92,1,0,0,711,979,1963,0,96
0,954,7,995,905,6429,6322,4781,476,343,3250,3153,2834,4458,28,0,1,1,6450,10955,3795,10,1
0,672,7,590,795,4289,7059,2106,2941,1490,576,6590,5941,3071,2337,1,0,0,8250,11367,5845,10,28
0,519,2,557,391,5734,6775,1444,826,425,5739,1218,1076,13972,4,1,1,1,443,6319,2332,0,11
0,411,10,316,2903,6407,5048,2148,226,11388,15761,891,933,1579,0,1,1,1,6916,10762,2640,0,79
0,3553,2,1712,1253,6407,4781,2666,826,2552,15375,2673,2093,1384,7090,1,0,0,6997,93,3882,0,96
0,506,12,827,983,6410,5048,2407,99,201,14425,15120,1472,4112,3,1,1,1,8814,13214,5845,0,68
7,2393,7,9044,2380,2451,636,1949,3203,15019,11739,3619,14283,3555,417,1,0,0,1257,11654,5305,8,3
5,3553,6,11804,3352,1799,2353,3897,1719,12337,1785,4581,4368,2148,637,0,1,1,1423,13395,387,0,79
2,4425,12,11805,4181,4623,596,4330,2941,1211,9985,3762,3504,2833,548,0,1,1,10455,14609,466,2,96
0,4140,12,8193,3213,2872,0,3897,4296,12448,14094,3820,5533,13972,1402,0,1,1,7080,4402,1551,0,77
1,4803,12,11674,4686,318,6894,4409,1213,15161,12859,2330,2878,1475,302,0,1,1,1424,15345,4698,8,39
4,3553,2,10684,3440,2636,1038,4069,2724,959,8742,3954,3087,1756,373,0,0,0,1291,11127,435,0,45
6,4245,0,9515,2903,4623,0,766,2816,5709,2931,15120,2388,1379,194,1,1,0,6208,9020,1880,3,28
1,4573,2,5848,2903,4623,0,2706,2941,13747,5239,3694,5772,1155,7090,0,1,1,6846,15345,5845,8,71
7,3118,7,8766,3690,2186,0,3897,2941,3100,8520,1610,1655,2281,92,1,1,1,2127,4997,4049,10,96
3,4336,1,9789,1279,2367,0,3897,2941,4123,7627,8460,14283,13972,1747,1,0,1,1211,6422,2160,9,20
0,2049,0,4997,481,4988,183,2955,1415,5506,12347,14731,12810,13453,4795,1,1,1,9183,1961,452,2,96
2,1276,2,2475,320,5939,0,2905,1075,489,8653,17433,16249,13972,7090,1,1,1,5873,1965,452,7,96
3,1961,8,3688,239,4921,0,1846,1798,4628,5651,12613,10112,13972,3389,1,1,1,6635,1958,452,10,96
2,3141,0,5848,313,4623,842,3079,1573,12737,14557,5108,14283,13972,382,1,1,1,10455,1962,452,3,96
1,3856,2,5376,1063,3958,1187,3897,2639,15719,8653,15120,5084,12706,1355,1,1,1,5873,1959,5845,0,34
1,3753,6,10143,437,1920,775,3897,2941,8650,12639,16433,14115,10963,6123,1,1,1,9118,15345,452,9,67
2,1502,0,3514,254,5183,85,1873,1133,2051,10891,13309,11709,8805,5352,1,1,1,9183,1964,452,4,37
4,1558,11,2990,234,4582,0,2167,774,12944,8993,9851,6742,8143,7090,1,1,0,9947,14440,5845,10,95
3,2920,0,6429,268,2305,1069,2004,1742,8650,12687,11916,9997,5578,3585,1,1,1,9183,1963,452,10,91
5,2349,4,2173,1907,1430,0,2486,4409,9849,10578,8131,5982,13746,1324,1,0,0,3129,5513,4738,7,78
4,1515,7,1237,1155,3395,997,1368,2816,12820,6219,10976,8023,10570,7090,1,0,0,3778,15096,5171,3,96
7,3656,9,5657,1004,3191,5048,3920,4020,5930,5045,11083,8919,10540,2364,1,1,1,9929,5515,5845,5,77
7,2511,7,4329,2615,3538,0,1029,4827,913,2799,10603,14283,8912,1212,1,1,1,3964,5817,1825,8,96
6,1542,11,1032,350,2794,2065,1247,1856,8175,8327,6665,5055,5750,7090,1,1,1,8956,5514,4738,8,79
7,589,2,502,968,4623,3811,2053,2941,10346,8653,10578,14283,6475,1737,1,1,1,9929,5511,1824,3,46
0,4650,12,6692,2903,3858,3231,5122,2873,495,456,9549,6842,1295,1125,0,1,1,10455,9199,271,2,70
4,2636,2,2017,366,4196,2158,3897,4142,7806,4927,2656,1983,4271,58,1,1,1,3778,5512,1824,5,63
4,3553,9,1566,2903,1838,0,1571,3636,243,8653,7273,4707,5236,863,1,0,1,9929,5510,1824,2,95
1,3553,11,971,745,6187,6895,3897,403,3269,246,1605,1263,3941,3,1,1,1,9027,2562,2277,0,96
1,519,2,703,2903,4623,7224,2053,970,5729,8653,2380,2100,13972,4,1,0,1,9027,4418,5258,8,10
0,3553,7,122,1235,6435,7249,3174,303,8650,3452,3285,2889,8657,7090,1,1,1,9027,15345,2277,0,30
0,242,7,132,1144,6416,6353,3897,593,8149,2869,2445,14283,5264,11,1,1,1,9027,316,5845,0,37
0,486,11,476,1294,6103,7213,1846,789,10374,8653,1617,1403,3237,7090,1,1,1,9027,2372,2277,0,40
0,417,11,250,955,6454,7106,1873,675,11435,606,1745,1609,4191,5,1,1,1,10455,15345,2277,0,76
0,3553,11,554,2903,6279,7250,3897,382,13822,2264,2456,2210,5779,7,1,1,1,9027,3710,2277,0,47
2,535,7,435,785,6202,7097,1714,2084,8650,849,942,1003,6320,15,1,0,0,9027,4704,5459,2,58
0,410,0,5848,543,6463,6854,2053,2941,91,653,1708,1384,2695,7090,1,1,1,10455,15345,5845,7,23
0,3553,8,5848,1338,6309,5048,2241,196,11892,1676,2255,14283,4404,16,1,1,1,6467,15345,2277,4,37
6,2332,4,5848,4567,4623,0,430,4308,15997,5515,11868,11213,13972,3002,1,1,1,6636,140,472,4,76
9,2270,11,7365,3989,1456,0,272,2941,5237,9555,9060,6829,10049,1382,1,0,0,6636,142,5845,2,59
6,1508,10,2636,2903,4090,5048,197,4634,15266,11317,10949,10647,13972,3019,1,1,1,67,15345,472,4,82
7,2360,10,7886,1338,1501,0,1639,4385,4020,13529,14709,12691,12588,4979,1,0,0,67,144,152,3,95
6,2270,10,3991,1196,3582,0,2712,4820,8650,6123,9738,14283,6193,1935,1,1,1,6843,141,13,4,90
5,3649,1,9723,978,1225,511,862,1254,4534,12230,15120,9050,8463,2631,1,1,1,6636,139,472,4,11
8,3152,10,5799,1576,2753,0,1980,4580,4103,11927,8966,8152,8168,1441,1,1,1,10455,143,472,8,58
4,2195,6,5566,4391,2918,0,2199,4617,9689,8653,9561,9519,7264,2620,1,1,1,7405,137,472,2,36
6,2416,7,7390,4601,1139,5048,3897,4347,15994,8962,11868,11213,8342,3002,0,1,1,10455,140,472,8,77
9,3452,7,5848,4146,2038,5048,3897,3323,5240,13764,15120,1730,3596,77,0,0,0,7100,15345,577,10,32
5,4065,12,11544,1150,2992,5048,3352,2885,2944,9182,15120,6862,13500,860,1,1,1,5339,8412,5845,4,20
7,4258,4,8526,1450,4239,849,2241,4323,5912,8386,13783,13118,13972,6873,0,1,1,953,8573,1809,8,82
0,2166,10,5046,2903,3575,0,2706,2941,16001,500,3048,3834,3363,490,0,1,1,5648,9190,2834,5,96
8,3048,1,7979,3389,4016,2261,856,2476,4945,12942,16932,16501,4309,7599,1,1,1,7257,12406,3427,8,32
8,2493,12,5634,3875,4623,6414,1437,2777,5303,13296,6638,8065,2294,997,1,0,0,7313,3613,175,9,11
3,3931,7,10327,1292,4151,0,2672,2867,12043,13916,2566,2577,3423,284,0,0,0,2439,14003,4068,10,7
1,3542,3,4830,1958,5002,0,5032,4115,13701,15847,14583,15444,3188,6704,1,1,1,4651,6930,3427,0,78
1,3874,11,7269,2597,2621,866,2602,2457,2440,14638,7592,8339,1240,2804,1,1,1,7313,5479,3427,2,69
0,3553,1,9169,2903,4249,220,4270,2729,458,15486,15120,10879,2230,4831,1,1,1,8658,14716,3427,10,96
2,3131,4,5848,4241,2899,0,3468,4471,8650,15852,2566,2577,13972,284,1,0,0,2435,14003,5845,2,65
6,3635,1,5848,2903,4864,5048,3868,4273,3398,13743,14522,14063,14980,5597,1,1,1,10455,15345,638,6,73
6,1999,12,7167,1009,2939,0,4898,3737,2079,13631,12230,14283,10238,7090,1,1,1,1407,1982,638,9,68
3,1837,7,7295,2796,4273,155,1846,2937,773,7795,5965,6241,13972,588,1,0,1,1525,1348,637,9,96
6,3553,2,7523,1141,4880,0,3968,1435,11140,12733,13223,12750,9295,4699,1,1,1,6103,1981,638,9,67
6,2130,8,7025,581,2811,1869,485,3123,8650,8653,7788,14283,3695,1942,1,1,1,1407,1980,638,8,50
3,4349,7,9744,3280,1525,856,1322,1642,9573,6696,4837,5615,3453,1329,0,1,1,10455,1984,1206,8,47
6,3553,6,5848,2151,2753,1116,3134,2843,6351,8178,11813,12134,4567,5712,0,1,1,9794,13730,4589,4,96
6,2445,0,5848,1225,4665,0,2637,2627,341,8208,8539,8472,4313,7090,1,1,1,10455,1979,638,10,71
2,3553,7,8341,3910,3851,0,1628,2941,4722,9210,9414,7458,4727,7090,1,1,1,458,1978,638,0,14
7,1681,7,5848,3928,1366,5048,1088,3344,12247,10830,13919,13378,13972,7261,1,1,1,9388,1983,639,3,10
0,4573,8,8262,3699,4713,1080,4653,2941,15070,473,4295,2460,6472,7090,1,1,1,2844,7803,981,0,77
2,4093,7,5848,1441,3302,985,3106,4628,4426,15853,1145,1037,13972,0,0,1,1,3994,5608,1070,5,32
5,3883,4,9570,1240,4623,0,2905,4585,2381,7607,1976,1595,8534,28,1,0,0,9448,7806,2713,0,23
3,3530,8,11203,346,5087,0,2973,3640,1931,7451,4417,3153,8407,7090,1,1,1,903,7805,2565,0,90
3,4167,11,11349,986,3927,0,3897,4884,15359,334,4517,2646,13972,137,1,0,0,10455,15128,5368,0,96
2,3553,0,10742,808,4623,0,4499,4878,14563,265,6265,4266,2914,60,1,1,1,5167,15345,2564,6,66
6,4362,0,11598,808,4323,0,3920,4596,3333,6429,1796,14283,5770,7,1,1,1,9448,7804,5845,9,32
6,3553,12,10517,1652,3876,0,3897,3725,2223,7250,9324,5877,13972,303,1,1,1,123,14761,5845,2,95
1,3033,0,10432,1626,3658,5048,1473,4510,14628,8653,11785,14283,4595,396,1,1,1,5167,12203,2564,6,59
0,4652,12,10507,4459,4185,68,3057,2029,15374,415,2235,14283,2639,39,1,0,0,10455,15129,5145,10,27
5,2511,2,5256,2903,6187,1819,2372,2941,9481,7939,13133,13069,9921,7090,1,1,1,6304,15345,2906,8,71
4,2195,1,5848,303,6120,1199,2637,4132,11261,7292,7251,7162,8423,1669,1,1,1,10455,8892,2906,10,96
3,3553,12,4347,329,6006,424,2762,2439,11443,3561,11600,11512,9470,4841,1,1,1,6304,8890,2906,3,73
0,2382,2,1531,691,3817,5048,463,3729,14058,5618,7457,14283,7618,698,1,1,1,5468,8888,2906,0,55
4,1119,2,2486,262,5988,247,3897,1875,8650,5399,4622,4499,8439,70,1,1,1,10455,870,2905,2,20
2,1640,11,1543,576,5671,0,637,3367,14364,11152,8729,6122,4677,7090,1,0,0,5468,8893,5845,8,94
0,1558,10,619,3189,2776,0,4846,2781,1985,8158,9917,7969,5936,2246,1,1,1,5530,8889,2906,3,81
0,1163,0,3786,414,6270,1106,2106,617,11454,1078,4586,4031,1899,689,1,0,0,6909,8894,2761,8,71
2,1095,9,3666,615,5920,5048,3897,1035,5887,662,3638,3985,4150,233,1,0,1,1882,2414,2761,2,44
1,3060,7,4933,2573,4623,2431,1507,4457,14543,8039,9642,8654,13972,1954,1,1,1,5637,8891,2906,10,72
3,2202,9,8138,1202,3646,0,2087,1798,7619,3033,6633,9113,4009,2617,1,1,1,4761,15345,4711,10,30
1,2695,9,4987,2518,5028,981,3897,2051,15433,6710,1426,1349,6087,0,1,1,1,9408,2531,4710,0,7
9,3307,1,6076,320,4623,1561,1685,4178,5543,10819,5418,4015,1771,7090,1,0,0,9408,14101,4711,10,68
7,3553,7,5747,169,5368,5048,2612,2941,8650,8653,3117,2313,1767,139,1,1,1,6756,14100,5845,8,45
3,1913,7,5522,339,4623,0,1746,2941,427,9898,9332,6483,3235,2139,1,1,1,9408,14099,4711,9,96
3,3553,2,2035,1260,6066,0,1895,2469,283,8653,4368,3781,1660,721,1,0,0,9408,14104,4711,0,43
4,4247,2,9632,350,1145,4137,1114,2444,9928,12272,5632,3457,2352,316,1,1,1,8171,14102,4711,9,73
5,3553,1,2548,195,5035,5949,2980,2347,4606,12110,15120,1209,1234,15,1,0,0,1660,14098,5276,5,90
6,4630,2,7967,837,4527,5048,3897,4544,11815,13217,15120,14283,2809,15,1,1,1,10455,3999,4710,8,11
1,4313,10,7057,2903,1642,5048,581,2941,15968,8653,15120,14283,1224,372,1,1,1,1477,14103,4711,0,82
5,1889,4,7094,471,2409,0,1283,1943,8650,1950,15772,13350,15581,0,0,1,1,2475,8772,1206,4,62
0,545,6,5848,346,6064,15,1095,890,2262,8565,14855,14283,15971,0,0,1,1,8070,8774,1206,0,88
4,2756,4,5848,3069,5005,5048,3446,4632,11210,5390,13383,9930,13273,0,0,1,1,10455,12938,1206,10,23
1,1110,10,3877,2903,4623,608,2276,1257,1275,9721,5836,6379,11814,4,0,0,0,8656,8771,1097,9,3
2,4589,10,9621,2903,1309,788,4351,3584,13399,11335,11235,9953,7433,4501,1,1,1,4196,8770,2867,4,14
3,3553,0,7791,339,1664,5048,4240,2922,2172,8699,15120,5292,9269,1595,1,0,0,5507,8769,5845,3,3
0,235,0,682,1419,5745,1699,1146,1318,617,234,6947,5478,4141,0,0,1,1,8481,8773,5845,0,11
0,724,4,1578,2903,6216,2869,3897,2941,6585,912,6947,5478,4946,0,1,1,1,8481,8773,1206,0,90
8,4287,9,10101,2903,2941,1180,2602,3849,5072,8653,15120,8766,6439,5070,1,1,1,7997,8768,2867,10,3
0,1934,2,6536,1044,4623,0,4166,2941,9621,4988,9668,7282,1370,7090,1,1,1,6274,15345,5845,0,90
2,3778,7,4975,2429,5449,0,4724,3710,8650,8653,11955,14283,7192,2347,1,1,1,1168,1605,5845,2,96
5,3553,1,5953,1431,5384,0,4931,3770,3602,10939,9202,7637,6362,1553,1,1,1,1167,1607,526,2,11
4,2982,7,7333,1083,4521,5048,3733,3832,12566,11013,13589,11364,4368,3946,1,1,1,6955,1608,526,0,96
2,4287,9,5848,2903,5429,0,4337,4076,14365,822,14512,13250,13972,5088,1,1,1,6274,1604,526,10,77
3,3048,1,5678,1155,4623,0,3897,3503,8650,7431,11955,14283,3618,2347,1,1,1,6924,1605,526,6,50
2,2632,12,5527,898,5755,0,5096,3112,11960,8653,14512,14283,4379,5088,1,1,1,6924,1604,526,3,95
0,2845,6,5576,522,5259,0,4795,3053,469,10290,6261,5587,3660,862,1,1,1,6924,1606,526,9,96
5,4167,2,7293,2213,5288,1507,4541,4388,5736,14820,15120,3667,2640,7090,1,1,1,1803,2798,1766,2,50
1,3479,2,5764,1124,5304,69,5016,3842,1992,15125,3094,2274,1113,7090,1,1,1,1169,1609,5097,0,32
5,2756,6,5848,4582,4623,5048,3241,3089,3463,8653,2347,1617,4450,92,1,1,0,6499,15345,5261,3,14
4,1817,6,5848,1070,1525,0,3057,2941,1057,824,941,952,1387,6,1,1,1,8017,3419,3765,0,13
9,3794,7,5848,4108,2918,100,2053,2941,3581,12121,9562,9184,13972,2928,1,1,1,8211,206,37,10,69
9,4402,9,5848,4140,1546,0,585,2974,8650,13434,15120,14283,1724,26,1,0,0,10455,203,25,4,77
9,4349,9,7119,4142,2258,0,1602,4771,4947,14283,1768,1653,13972,2,1,1,1,6258,15345,3435,4,73
9,4167,8,7034,4032,644,134,3897,2974,8650,10473,1154,1064,1410,17,1,0,0,8211,210,4313,4,44
8,4209,1,9696,4198,4623,0,2260,2941,4363,15150,1418,1293,1369,16,1,0,0,8211,15345,5845,3,88
9,4231,1,5848,4142,4623,0,1873,3193,2974,12114,2899,2537,1180,145,1,0,0,8211,205,5439,3,67
4,4011,2,5848,262,4623,5048,2292,4569,11128,13968,12032,14283,13972,5995,1,1,1,8604,3535,347,3,69
3,4691,6,7751,1017,780,5048,780,4882,4972,8555,11059,7163,6507,3729,1,1,1,8604,3532,347,10,1
1,3233,0,3841,522,2601,0,3050,3313,8650,10233,9589,5311,13972,3297,1,1,1,6589,3538,5845,0,11
6,1765,11,4895,274,4623,1388,3897,3060,551,13059,10463,6200,6929,3557,1,1,1,8604,3537,1634,3,70
1,3504,11,5848,615,5352,1520,1924,1225,8650,14776,10106,6788,7067,3897,1,1,1,3335,3533,347,0,13
2,4114,2,7949,2903,1128,823,4129,3400,14075,10737,12149,9046,5344,5208,1,1,1,10455,3531,347,0,90
0,3553,2,3548,2903,5742,5048,2435,1890,14693,13234,8327,5739,3163,2165,0,1,1,509,13413,1634,2,96
4,4272,0,7004,2903,2294,5048,2521,4863,1211,8653,11457,6625,4973,3282,1,1,1,8604,3534,1634,3,81
2,706,11,1638,1204,5844,4581,1624,1362,8650,11847,6398,14283,6294,1531,1,1,1,8564,14974,347,3,65
5,2975,4,7494,199,2576,5048,2612,2941,8650,8653,10164,5908,4231,3060,1,1,1,8604,3536,1634,5,67
8,3610,12,5848,4212,3044,0,3897,3014,5963,6640,7970,14283,13693,2171,1,1,1,3840,8996,472,8,57
9,3714,12,7070,2903,1523,711,4377,4577,3503,10575,10827,10170,13972,2716,1,1,1,3840,8998,472,10,90
6,1542,11,6484,2903,1849,373,179,4617,16015,10537,6677,14283,7687,106,1,1,1,2567,784,2946,8,78
7,3553,1,11668,3817,1229,1427,3868,2941,2436,12046,8278,8191,6105,3636,1,1,1,9842,8997,472,4,3
9,3753,12,8034,4298,1409,1246,4258,4510,3518,12603,15120,10170,4065,2716,0,1,1,7100,8998,5845,3,14
7,2303,12,5053,4684,1481,789,3559,3446,15796,11548,1165,14283,3380,7090,1,1,0,3840,8624,3684,8,37
3,3553,1,9275,4546,1958,0,4526,3646,5419,5964,3266,2905,2907,505,1,0,0,9842,8995,2762,8,59
1,3553,7,9261,3233,3204,2768,3691,2941,950,10584,3846,3786,2971,1168,1,0,0,5904,12910,3144,0,59
7,3692,1,9180,3618,4623,5048,3050,3640,15843,8653,2776,2010,1795,142,1,0,0,9842,8999,3305,0,77
5,4417,6,7953,2903,2510,0,2898,3682,3996,8653,6737,5848,13972,2093,1,0,0,3840,9000,4496,2,92
9,3974,4,6414,1260,4847,3884,850,4605,8650,4666,10559,7093,8625,1178,1,1,0,430,1276,1296,4,40
6,2582,9,6796,1968,4165,0,3897,4884,15289,9164,3512,2458,8524,52,1,1,1,5713,15345,1200,3,90
6,3043,12,8932,507,4614,0,740,3662,12059,7576,2156,1334,13972,18,1,1,1,5713,3062,1200,9,59
8,2955,7,5403,648,4623,5291,469,4884,6761,8653,2968,2133,6182,53,1,1,1,1994,3063,1200,3,1
9,4015,2,10851,2903,3544,0,3897,2941,8076,6109,4544,2910,4593,133,1,0,1,2337,286,976,10,59
5,2680,6,8171,2903,5283,1196,3897,3955,8650,3632,5875,14283,5366,7090,1,0,0,1059,15345,1296,3,66
0,3553,11,6392,277,1782,862,3027,2603,8650,11007,10171,6854,4609,829,1,0,1,331,285,976,3,58
1,2955,2,6767,2903,4579,654,2918,2960,986,8173,3189,2281,4626,81,1,1,1,3849,3061,1200,8,37
3,3307,2,5912,2474,3714,5048,4000,2941,1022,8653,15120,5310,5022,671,1,0,1,430,15345,976,9,13
3,3610,10,4410,626,5449,2018,3897,2941,13271,4031,7338,14283,3841,300,1,0,0,1059,1275,5845,3,20
6,3781,0,6986,3131,4623,5048,3920,3171,10903,6264,13642,12442,5673,7090,1,1,1,3732,5357,4008,6,96
2,4356,7,5848,4294,4477,0,4682,4824,7140,8653,7597,8530,2445,1030,0,1,1,10455,805,4008,9,63
3,2632,9,6972,1120,4458,5048,3480,850,2710,8653,14483,13375,9275,5053,0,1,1,10455,10219,4180,4,81
2,2407,12,6772,262,4946,0,2544,856,3369,7240,11836,12011,13972,4011,1,1,1,10455,10220,5845,2,96
0,1833,9,5833,724,6202,4994,2602,955,11790,308,2367,2504,1895,21,1,1,1,10455,6905,2570,0,96
3,3553,9,7153,454,4660,0,2506,1737,12440,13231,8088,14283,1924,900,0,1,1,884,1222,5845,8,8
7,3720,1,6879,2903,2584,0,1578,3256,3863,10254,7120,14283,2001,7090,1,1,1,9102,15345,4537,6,82
3,2632,6,6587,2903,4623,5048,1873,976,11346,8659,15120,14283,2195,851,0,1,1,10455,7000,4180,8,94
7,3937,0,9239,1580,3085,5048,2182,2941,2736,9502,5645,5839,2324,538,0,1,1,4661,280,4180,8,79
9,3918,0,9408,2422,3979,0,339,4585,8650,7235,5133,14283,13972,484,1,1,1,3791,10218,5845,4,58
1,3739,12,10188,1279,3587,25,1980,3758,361,4584,15120,3284,7133,7090,1,1,1,1944,8231,2680,0,95
2,1564,0,2053,2903,4416,0,3546,2838,12875,10021,15120,14283,10398,2895,1,1,1,9697,8230,2680,8,73
2,3397,2,5274,2903,3326,2643,907,3478,8650,6901,9700,7633,8564,1919,1,1,1,8023,15345,2680,2,58
0,1676,9,2627,303,5335,1627,2756,4560,262,5459,3222,2384,6355,7090,1,0,0,5241,15135,5371,0,59
1,2868,4,6167,507,1492,76,2584,3222,712,4244,4535,3080,13972,359,1,1,0,1944,15345,1198,2,62
1,1329,7,2291,333,5492,0,3897,1754,13297,10096,1119,999,5720,4,1,1,0,7865,10676,210,3,78
6,4263,0,5421,1907,3091,0,98,4876,13953,3615,9677,6824,6100,732,1,0,1,152,7401,3879,5,65
6,3553,6,6247,676,4077,1683,685,4609,14182,9005,12222,14283,13972,2218,1,1,1,7252,1474,488,0,90
9,2202,2,4567,1155,4623,679,1101,4884,7204,5299,11047,7392,7239,1983,1,0,0,9289,1470,3665,4,20
5,2632,0,5772,615,4308,0,3897,2432,13133,7313,4893,3636,6614,265,1,0,1,7230,1471,5845,2,73
3,3683,2,9268,2903,4623,972,970,2941,14924,8204,13509,9247,13972,2319,1,0,0,9470,26,5209,4,8
4,2240,9,3367,2288,3102,0,2435,2941,8650,8848,15120,6532,4165,7090,1,0,0,10455,10438,32,10,44
2,3375,6,5848,1885,4602,0,3897,4097,8650,8572,8942,14283,4874,369,1,0,1,5642,1472,5845,10,93
4,3487,9,5046,2903,3749,1299,2486,4750,12919,7173,9059,4773,3629,831,1,1,1,7242,1473,5845,10,32
9,4516,0,5002,2903,2726,687,162,4866,12479,3748,6551,4387,3942,509,1,0,1,7230,1475,2223,0,75
3,3553,4,2374,905,5508,1211,3883,3040,10436,8653,15120,8742,5465,2322,1,1,1,874,13560,52,0,96
8,1362,0,1098,1150,6066,4089,2241,4407,7731,13982,8642,6578,13972,2402,0,1,1,9513,15142,5845,10,96
7,1633,7,2122,1521,6273,6600,3897,2312,9130,12793,10657,8234,1684,2464,0,1,1,7591,11901,1952,8,13
0,887,4,1489,986,6190,5048,1846,1331,1615,8653,14719,14181,4880,6522,0,1,1,9512,10954,4180,3,96
7,3364,6,6609,2903,5667,6823,2393,4847,15265,13991,5517,3978,2040,280,0,1,1,6066,236,3694,2,14
9,3553,4,1788,1594,2695,4405,3897,4201,7922,14086,5017,14283,2541,560,1,1,1,4635,4207,2026,8,53
7,4622,11,10308,3213,4623,7203,559,4803,551,12450,15925,14283,4707,6698,1,1,1,10455,3605,4177,5,65
1,816,4,2504,1271,6133,0,4010,2941,8662,12689,4731,14283,13972,714,0,1,1,10455,237,3694,5,70
9,3233,2,6546,1740,1506,0,2799,1635,5903,9818,6233,14283,2051,386,1,1,1,6671,9781,2391,8,87
5,1542,12,5848,2903,5667,3477,4054,1548,8650,15182,7919,6201,2665,926,1,1,1,6074,15345,4180,4,51
2,4637,2,5975,817,364,6888,2292,2941,8650,7166,14751,13977,13972,7090,0,1,1,5302,15345,2234,10,14
0,4126,12,6450,3308,286,5048,2799,4174,1896,7243,3982,4429,14452,1284,1,1,1,9507,6677,5845,0,36
2,3553,7,7170,2903,1383,6678,1714,3665,13687,8206,11754,14283,8713,4625,1,1,1,9272,6683,2234,3,90
3,3553,0,4481,2467,4623,892,830,3411,1658,1550,3068,2932,3552,7090,0,1,1,8283,15345,2235,0,28
1,4333,12,5766,1560,1305,4758,921,4187,12701,10051,3513,3955,9518,620,1,1,1,9507,6682,2234,5,3
1,3915,11,5510,2903,4623,6883,2241,632,12871,9727,4124,4561,9103,7090,1,1,1,10455,6681,2234,10,55
1,4054,11,6114,1029,179,6694,3218,4201,13891,1251,2341,2421,3631,712,1,1,1,9507,6678,2234,0,94
4,1602,8,5848,316,4623,6361,1895,2560,8406,8653,10000,9335,9420,3847,0,1,1,10455,6676,5845,8,1
0,2360,2,3725,608,647,6892,3394,1359,939,13634,6220,5840,5852,1350,1,0,0,10455,6680,5317,0,70
6,1163,2,5848,2903,2904,5272,1202,2917,4078,8653,2856,2221,11691,152,1,0,0,6062,6012,4774,2,26
8,1711,12,1062,837,5685,5048,1624,4569,3020,2237,6637,4319,8897,875,1,0,0,6062,6017,2298,5,88
